,City,Content_clean,comp_score,topic,topic label
23312,Marseille,apprecie choix compétence amabilité personnel,neutre,1,large choix
23314,Lormont,bien fourni,neutre,0,rayonnage
23319,La Seyne Sur Mer,très bien,neutre,0,rayonnage
23324,Angouleme,repond attentes,neutre,2,personnel
23329,Aytre,casto comme tout autres tout faut bricoler,neutre,2,personnel
23330,Jouy Aux Arches,personnel professionnel dexcellent conseil,neutre,2,personnel
23331,Feytiat,blaireaux magasin a évité,neutre,2,personnel
23334,Nantes,magasin sérieux vient tondeuse 1ere fois disent revenir jeudi car reçu livraison revient jeudi toujours tondeuse conseille regarder site internet si cest marqué dispo site internet alors peux venir cool samedi matin tondeuse marqué disponible internet passe matin samedi vendeur informe quils fait résumé cest sérieux cest faire tourner gen rond rien étonné gen achète internet paierai tondeuse peut être 10 plus cher moins laurai passera donc dun panier 350 chez castorama panier 350 chez amazon bravo,neutre,2,personnel
23336,Besancon,personnel très sympa donne dexcellents conseils,neutre,2,personnel
23339,Jouy Aux Arches,trouves tout chez casto ça cest vrai ça,neutre,2,personnel
23340,Melun,chargement derrière magasin cest serré,neutre,2,personnel
23347,Creteil,bonjour mettre personne bâti connait ni références ni rien tout dailleurs samedi trouve cest limite apprendre mettez personnes semaine mieux,neutre,2,personnel
23350,Avignon,trop choix non achalandé,neutre,1,large choix
23354,Villabè,magasin très bien agencé beaucoup choix rayon,neutre,1,large choix
23355,Chalon Sur Saone,général trouve tout dont a besoin,neutre,2,personnel
23356,St Marcel Les Valence,beau magasin bricolage,neutre,2,personnel
23360,Saint Orens De Gameville,parfait bricoler,neutre,2,personnel
23363,Lormont,service top conception cuisine cela manque peu couleurs motif rayon carrelage celui parquet bien fourni,neutre,2,personnel
23365,Dunkerque,bien,neutre,0,rayonnage
23368,Villabè,bien,neutre,0,rayonnage
23372,Paris 18,correct,neutre,2,personnel
23380,Vitrolles,très bien reçu tout renseignement,neutre,0,rayonnage
23381,Colmar,lesproduits marque magasin convaincants trouve peu près tout conseils avisés,neutre,2,personnel
23383,Lattes,problème magasin nest évident trouver responsables zone,neutre,2,personnel
23392,Terville,magasin bien achalandé trouve pratiquement tout cherche,neutre,2,personnel
23394,Bèziers,très bien reçu renseigné pascal technicien vendeur rayon climatisation,neutre,0,rayonnage
23396,Givors,trouve casi tout,neutre,2,personnel
23397,Villemomble,très difficile trouver article défini personnel introuvable,neutre,2,personnel
23398,Dunkerque,adore magasin,neutre,2,personnel
23401,Colmar,,neutre,0,rayonnage
23402,L'Union,équipe tjrs top surtout niveau sol bémol matin concernant 1 groupe employé groupé autour bureau planqué derrière barbecue n très mal répondu suite dde renseignements,neutre,2,personnel
23403,Frejus,petit gros bricolage,neutre,2,personnel
23404,Bèziers,très bien,neutre,0,rayonnage
23406,Paris 20,pourquoi avoir numéro téléphone alors personne ny répond nen mettez pareil,neutre,2,personnel
23408,Vigneux Sur Seine,grand merci a fernando rayon peinture décoration rapidité professionnalisme équipe montgeronvigneux bien plus réactive leurs collègues fresnes,neutre,0,rayonnage
23414,Haubourdin,jamais rien rayon,neutre,2,personnel
23418,Pierrelaye,,neutre,0,rayonnage
23421,Perpignan,beau magasin,neutre,2,personnel
23423,Perpignan,a tout faut chez casto,neutre,2,personnel
23425,Nîmes,personnel nest trop lécoute,neutre,2,personnel
23426,Niort,assez cher quel dommage,neutre,2,personnel
23432,Mandelieu La Napoule	,nai trouvé achats devais faire,neutre,2,personnel
23437,Viriat,commande déjà 3 semaines retard nouvelles service suivi commande injoignable téléphone,neutre,2,personnel
23441,St Marcel Les Valence,très sympathique,neutre,2,personnel
23442,Paris 15,bien,neutre,0,rayonnage
23445,Bèziers,si besoin renseignements prenez téléphone,neutre,2,personnel
23448,Dunkerque,trouve tout,neutre,2,personnel
23450,Bèziers,beaucoup choix grande surface,neutre,1,large choix
23451,St Jacques De La Lande,chez casto a tout quil faut,neutre,2,personnel
23457,Poitiers,daccord,neutre,2,personnel
23459,Paris 20,peu petit trouve mal choses dépanner donc très pratique,neutre,2,personnel
23461,Paris 20,personnel top rafraîchissement cours heureusement,neutre,2,personnel
23462,Anglet,bien,neutre,0,rayonnage
23463,Chambery,nouveau réaménagement lentrée top magasin bien achalandé,neutre,2,personnel
23470,Thillois,vaste magasin beaucoup choix,neutre,1,large choix
23475,Anglet,comme dhabitude depuis toujours demander renseignement bref précis cest déranger employé fuyant apparemment mission urgente uniques genre,neutre,2,personnel
23479,Terville,tres bien,neutre,0,rayonnage
23483,Perpignan,found what we needed at a reasonable price staff wa generally helpful selection wa rather extensive a experience overall,neutre,2,personnel
23484,Pierrelaye,cuisine commandée 15062021 livraison prévue 30062021 aucun nouvelle jour rien sans historique suivi commande impossible joindre téléphone quelque service demandé,neutre,2,personnel
23486,Agen,super,neutre,2,personnel
23487,Le Cannet,moyen,neutre,1,large choix
23488,Jouy Aux Arches,choix,neutre,1,large choix
23494,Saint Maximin,manque personnel caisses retour marchandises,neutre,2,personnel
23499,Les Pennes Mirabeau,terrible bauff,neutre,2,personnel
23503,Vannes,appeler soldes cest vide grenier nul,neutre,2,personnel
23505,Chambery,jaime beaucoup magasin,neutre,1,large choix
23508,Saint Maximin,bien,neutre,0,rayonnage
23512,St Clement De Riviere,personnel présent lécoute,neutre,2,personnel
23513,Vitrolles,très bien,neutre,0,rayonnage
23515,Quimper,magasin bien organisé amabilité personnel grand choix solution proposées,neutre,1,large choix
23520,Henin Beaumont,besoin passer sanitaire faire course reviendrai,neutre,2,personnel
23521,Bourgoin Jallieu,tout quon a besoin maison chez casto,neutre,2,personnel
23525,Bron,exécrable,neutre,2,personnel
23537,Mundolsheim,correct,neutre,2,personnel
23538,Roanne,,neutre,0,rayonnage
23542,Besancon,drive bien pratique,neutre,0,rayonnage
23544,Vandoeuvre Les Nancy,bien,neutre,0,rayonnage
23545,Jouy Aux Arches,bien,neutre,0,rayonnage
23546,Mundolsheim,super,neutre,2,personnel
23547,Besancon,top,neutre,2,personnel
23549,Feytiat,bien personne a écoute,neutre,0,rayonnage
23551,Haubourdin,covid sait pourquoi tel tel rayon fermé cest faute cest impeccable ouvert gen veulent bouger rapport situation actuelle besoin bricolés,neutre,2,personnel
23554,Orvault,bien,neutre,0,rayonnage
23555,Orvault,bien situé parking pratique peu stock,neutre,0,rayonnage
23567,Villabè,très grand parking grand choix,neutre,1,large choix
23571,Fresnes,bien,neutre,0,rayonnage
23573,St Nazaire,отлично большой выбор товара,neutre,2,personnel
23574,Herouville St Clair,grand choix maison travaux,neutre,1,large choix
23575,Herouville St Clair,vendeur conseil moyennement peu déçu,neutre,2,personnel
23576,Villabè,this would have to be the worst place to shop physically assaulted by security and even worse assaulted physically the so called store manager police action underway legal action to follow never never use this storeano star rating kingfisher group close this store down,neutre,2,personnel
23577,Niort,trés large choix,neutre,1,large choix
23581,Bayonne,stock mobilier jardin,neutre,2,personnel
23585,Anglet,commande dun salon jardin click collecte commande validé rendez récupère salon jardin validé fois arrivé devant magasin vendeur minforme salon jardin nest stock sest écoulé 3h entre commande retrait personne nest capable contrôler vérifier commandes amont plus avoir acheter autre salon jardin nest possible doit donc acheter deux sen faire rembourser service client organisation inadmissible,neutre,2,personnel
23586,Roissy En France,outillage travaux maison,neutre,2,personnel
23587,Coignieres,bien,neutre,0,rayonnage
23588,Le Cannet,magasin très bien achalandé,neutre,0,rayonnage
23592,Rillieux La Pape,super conseil rayon super service retrait marchandise gentiment chargé carrelage coffre extra point négatif service livraison suite commande ligne vient jour annoncé prévient,neutre,2,personnel
23593,Coignieres,personne laccueil très pro personne rayon sympathique lécoute,neutre,2,personnel
23596,Olivet,jadore cette pub mr castor bien sûr magasin,neutre,0,rayonnage
23599,Henin Beaumont,parti a castorama achat tondeuse thermique plus rien renseigne auprès vendeur ça réponse faute covid surprenant,neutre,2,personnel
23600,Marsannay-La-Cote,très bien,neutre,0,rayonnage
23601,Paris 15,knowledgeable staff and good price,neutre,2,personnel
23611,Chennevieres Sur Marne,grand choix,neutre,1,large choix
23614,Antibes,accueil sympa personnel disponible renseignements,neutre,2,personnel
23616,Marseille,attente 35 mn téléphonique toujours aucune réponse,neutre,2,personnel
23617,Lescar,plus chère leroy merlin vendeurs beaucoup moins compétents,neutre,1,large choix
23625,Les Pennes Mirabeau,rien adire très bien,neutre,0,rayonnage
23628,Saint Orens De Gameville,magasin tranquil bousculer monde,neutre,2,personnel
23629,Bèziers,magasin pratique beaucoup variété produits,neutre,1,large choix
23631,Villabè,super accueil servi éric merci mille fois éric,neutre,2,personnel
23633,Viriat,tb,neutre,0,rayonnage
23636,Villabè,service cliknet collect parfait,neutre,2,personnel
23637,Avignon,très bien castorama comme toujours,neutre,0,rayonnage
23639,St Martin D'Heres,excellente grande surface bricolage matériaux,neutre,2,personnel
23640,Cormeilles En Parisis,super magasin,neutre,2,personnel
23644,Frejus,bien,neutre,0,rayonnage
23647,Agen,très grand rayonages trouve tout chez casto,neutre,2,personnel
23648,Poitiers,manque renseignements personnel toujours top,neutre,2,personnel
23649,St Martin D'Heres,bonjour livraison bâtiment personnel très sympathique professionnel rien dire,neutre,2,personnel
23651,Lormont,bien,neutre,0,rayonnage
23655,Merignac,très bien,neutre,0,rayonnage
23661,Villemomble,vendeurs sympa performant,neutre,2,personnel
23677,Terville,bien,neutre,0,rayonnage
23684,Chennevieres Sur Marne,tout quil faut,neutre,2,personnel
23685,Aytre,très bien beaucoup choix,neutre,1,large choix
23688,Paris 18,jaime beaucoup lendroit toujours bien achalandé,neutre,0,rayonnage
23693,Claye Souilly,o étoiles car ny a jamais rien site magasin notaientt 3 produits disponibles alors quen magasin aucun venue rien bref toujours soucis castorama,neutre,2,personnel
23694,Saint Orens De Gameville,mérite 1 étoiles si temp perdre envie avoir faire incompétent cest lendroit parfait feraient mieux embaucher castor forcément plus aptes répondre client queux,neutre,2,personnel
23695,Paris 20,i am looking for the pot size i need but it out of stock but it not a big deal because that not really my purpose to come i have already what i need see next time,neutre,2,personnel
23698,Henin Beaumont,choix monde renseigner,neutre,1,large choix
23699,Bourgoin Jallieu,4 mois dattente produit soi dit passant a défauts peu partout geste commercial nul fait avoir pensez sincèrement quon reviendrai après ça,neutre,2,personnel
23700,Dunkerque,personnel peut agréable demandé renseignements produit site internet a 3 conseillés après avoir attendre tour très mal renseigné a clairement remarqué cela importuné cétait plus pratique envoyer bouler retournerai magasin,neutre,2,personnel
23705,Roanne,jespère quun responsable vera statut 8 personne travail a lextérieur 6 main poche 2 bosse matin comble dattendre 1h coli insignifiant bref cowboy sert sécurité insulte client con personne non toute leurs faculté intellectuelle tous ça mêtre masque a lextérieur magasin pouvez peut etre dire calmer car fait metier sert a rien a bronzer frais magasin bref tout ca tous bien rigoler voyant cette personne deborder si peu,neutre,2,personnel
23708,Nîmes,très content léquipe tous service conseillers hôtesses cherchent toujours solution,neutre,2,personnel
23709,Herouville St Clair,personne faire renseigner là 20 minute caisse,neutre,2,personnel
23711,La Seyne Sur Mer,beaucoup choix équipez caisses recherches automatiques cae ballade carte toujours surpi,neutre,1,large choix
23712,Herouville St Clair,beau magasin comprends toujours laménagement rayon,neutre,2,personnel
23713,Olivet,jattends toujours lon mappelle communiquer montant devi ça fait 2 mois,neutre,2,personnel
23716,Chambray Les Tours,très bien,neutre,0,rayonnage
23720,Thillois,venue aujourdhui acheter matériaux partie lextérieur magasin personne seule essaye tant bien mal gérer toute demandes client après 20 minute dattente caisse car cite listing produits nest plus jour cest compliqué davoir références prix produits nouvelle caissière arrive mignore complètement soccuper client suivant quand fais remarque dit là faire engueuler si ça va men vais formidable menace quitter poste bref organisation accueil déplorable vient juste prix qualité produits dommage leroy merlin si loin,neutre,2,personnel
23723,Haubourdin,super déçu passage dépot marchandise servi paquet carrelage tout humide carton charpie sans aucune aide prime petit regard narquois quand jai demandé si cétait nettoyer déchets limpossibilité retourner marchandise ca surplus magasin a pu vider stock aucune considération personne laccueil demandé récupérer paquets sans relevé problème comme dit prendre laisser déconseille fortement castorama nest coup dessai terme dinsatisfactions service proposés suivi conseil clientèle,neutre,2,personnel
23724,Roissy En France,vendeur sympa professionnel,neutre,2,personnel
23726,Givors,bien,neutre,0,rayonnage
23730,Paris 20,magasin beaucoup produits différents peu gamme contre ceci explique cela,neutre,1,large choix
23732,Frejus,top,neutre,2,personnel
23736,Feytiat,a fuire,neutre,2,personnel
23739,Lormont,très bien z écoute client,neutre,0,rayonnage
23741,Villemomble,bien,neutre,0,rayonnage
23743,St Martin D'Heres,bien,neutre,0,rayonnage
23745,Vitrolles,jai trouver dressing cétait nikel,neutre,2,personnel
23747,Viriat,beaucoup choix,neutre,1,large choix
23750,Mandelieu La Napoule	,super promo moment,neutre,2,personnel
23751,Marseille,,neutre,0,rayonnage
23754,Nantes,i a tous quil fau bricoler,neutre,2,personnel
23755,Besancon,vendeur très serviable,neutre,2,personnel
23762,Aytre,personel vôtre écoute conseille,neutre,2,personnel
23764,Villemomble,enfin magasin respire,neutre,2,personnel
23767,Agen,caissiere natalie a effectué payement 65 demandons a cette dernière paye partie carte lautre espece répond donc quelle peut effectué cette opération dit daller faire course a leroymelrin,neutre,2,personnel
23770,Haubourdin,super génial,neutre,2,personnel
23774,Thillois,impeccable sérieux,neutre,2,personnel
23780,Dardilly,personnel plutot sympa,neutre,2,personnel
23781,Anglet,bien équipée matériaux diver personnel sympathique,neutre,0,rayonnage
23782,St Clement De Riviere,super magasin,neutre,2,personnel
23789,Kingersheim,bien,neutre,0,rayonnage
23791,Angouleme,bien,neutre,0,rayonnage
23808,Chalon Sur Saone,vraiment très déçu après première expérience où jai dû charger carton alors quelquun devait venir deuxième expérience retour jai balader pendant heure final dire modèle plus stocket si voulais racheter fallait mettre bout tt aucun sourire bref ny remettrai plus pieds,neutre,2,personnel
23811,L'Union,personnel serviable quand besoin dun conseil,neutre,2,personnel
23813,Nantes,malheureusement souvent rupture stock tenue magasin rapproche maintenant lancien magasin avant travaux,neutre,2,personnel
23818,Jouy Aux Arches,comme autres enseignes,neutre,2,personnel
23819,Paris 20,vendeurs tous compétant,neutre,2,personnel
23820,Dardilly,nulle rien a faire nulle,neutre,2,personnel
23822,Antibes,presque tout portée main,neutre,2,personnel
23823,Poitiers,surtout acheter cuisine chez casto poitier sud commande incomplète depuis novembre 2020,neutre,2,personnel
23824,Chalon Sur Saone,assez vendeurs,neutre,2,personnel
23836,Paris 20,moins moins article magasin devrait fermer,neutre,2,personnel
23839,Perpignan,tout bricolage niveau intermédiaire,neutre,2,personnel
23843,La Garde,trouve tout dont a besoin,neutre,2,personnel
23845,Creteil,bien,neutre,0,rayonnage
23848,Vandoeuvre Les Nancy,toujours quil faut employer sympas accueillants,neutre,2,personnel
23850,Quimper,malgré 700 euro achats vendeur parquet samedi très bon retournons lendemain poir continuer achats carrelage erreur prix affiché mosaïque choisie a 890e facturé 1490e vendeur a rien voulu savoir a refuse pratiquer prix affiché précipitant rectifier étiquette dommage a lheure concurrence fait rage autres enseignes internet castorama terminé,neutre,2,personnel
23858,Chalon Sur Saone,top,neutre,2,personnel
23861,Angouleme,nickel,neutre,2,personnel
23865,Les Ulis,recommande tout magasin ulis si besoin changer porte dentrée paiement dun acompte fin mai quun pro vienne prendre mesures chez puissions finaliser commande actuellement 18 juillet navons toujours devi malgré nombreuses relances mène bateau depuis début disant nécessaire va être fait journée weekend lorsque jappelle jour toujours rien cest vraiment inadmissible navons subir mauvaise gestion magasin vraiment dommage énormément déçus alors client fidèles depuis années aucun retour aucune information part recommande vraiment client na aucune importance,neutre,2,personnel
23866,Les Ulis,recommande tout magasin ulis si besoin changer porte dentrée paiement dun acompte fin mai quun pro vienne prendre mesures chez puissions finaliser commande actuellement 18 juillet navons toujours devi malgré nombreuses relances mène bateau depuis début disant nécessaire va être fait journée weekend lorsque jappelle jour toujours rien cest vraiment inadmissible navons subir mauvaise gestion magasin vraiment dommage énormément déçus alors client fidèles depuis années aucun retour aucune information part recommande vraiment client na aucune importance,neutre,2,personnel
23869,Antibes,bien souci trouver produits passage caisse fluide bien,neutre,0,rayonnage
23871,Blagnac,service qualité disponibilité toujours top,neutre,2,personnel
23873,Antibes,top,neutre,2,personnel
23879,Roissy En France,tout quil faut bricoler,neutre,2,personnel
23880,Anglet,bien,neutre,0,rayonnage
23884,Paris 18,impeccable,neutre,2,personnel
23886,Mundolsheim,titanic naufrage annoncé personne rayon attente interminable conseils damateur site nul recherche retourne produits nexistent plus depuis longtemps pense quil faut passer concurrence client fidèle depuis plus 20 an,neutre,2,personnel
23887,Cormeilles En Parisis,grand magasin mal choix,neutre,1,large choix
23888,Villabè,bien,neutre,0,rayonnage
23890,Le Mans,espacé beaucoup choix,neutre,1,large choix
23891,St Martin D'Heres,trop place marque casto détriment choix sinon personnel serviable,neutre,1,large choix
23892,Claye Souilly,bien achalandé,neutre,0,rayonnage
23894,Marseille,jy trouve beaucoup choses,neutre,1,large choix
23899,Antibes,très grand magasin bricolage manque vendeurs renseignements,neutre,2,personnel
23902,Bourgoin Jallieu,lieu sympa après 2 visites,neutre,2,personnel
23903,Les-Clayes-Sous-Bois,beaucoup choix navons trouvé vendeur renseigner,neutre,1,large choix
23906,Bondues,allé heure creuse trouvé tout voulais,neutre,2,personnel
23907,Aix En Provence,bien,neutre,0,rayonnage
23910,Villabè,castorama villabé deconseille fortement ny a jamais rien prix rarement affichés niveau matos ben a rien quand jai besoin rien vais chez casto demander si cest magasin bricolage décoration plein rush juste deux caisses douvertes retour produit cest très mal géré site internet nest jamais jour jen ressors souvent main vides coup gestion zéro tout revoir,neutre,2,personnel
23912,Creteil,vendeurs tres serviables magasin toujours propres seul problème comme partout queue caisse fille unique a cause covid,neutre,2,personnel
23913,Aubiere,merci sympathique vendeur alexandre rayon clim conseils avisés évité faire bêtise,neutre,2,personnel
23914,Antibes,best place for house need,neutre,1,large choix
23915,Les-Clayes-Sous-Bois,complet intérieur grand espace jardin extérieur cours matériaux,neutre,1,large choix
23917,Lattes,franchement trouve pratiquement tous produits personnel très sympa faut juste gps trouver ça va,neutre,2,personnel
23918,La Seyne Sur Mer,,neutre,0,rayonnage
23921,Paris 18,très gros choix produits rayon diversespersonnel connaissant rayon,neutre,1,large choix
23923,Paris 20,très bien,neutre,0,rayonnage
23927,Paris 18,heureusement quil reste quelques enseignes trouver quoibricoler chez soi,neutre,2,personnel
23929,La Garde,magasin intérieur comme drive comme cours matériaux top magasin complet,neutre,2,personnel
23930,Roissy En France,castorama comme autres chaîne,neutre,2,personnel
23932,Dardilly,génial,neutre,2,personnel
23935,Chambourcy,tres bien nombreuses soldes,neutre,0,rayonnage
23936,Orvault,manque nouveauté impossible davoir pièces détachées porte coulissantes attente interminable avant davoir vendeur,neutre,2,personnel
23937,Haubourdin,sav exemplaire,neutre,2,personnel
23939,Bayonne,très correct,neutre,2,personnel
23940,Haubourdin,,neutre,0,rayonnage
23948,La Garde,comme tous castorama passe plus temp attendre désorganisation plus totale rayon,neutre,2,personnel
23949,Coignieres,drive rapide,neutre,2,personnel
23950,Marsannay-La-Cote,produits abordables,neutre,1,large choix
23951,Les Ulis,cool,neutre,2,personnel
23953,Niort,a toujours quon veux comme outillage autre,neutre,2,personnel
23955,Feytiat,chez casto ya tout cqui faut,neutre,2,personnel
23959,Givors,bien sans plus,neutre,0,rayonnage
23960,Barentin,comme dit pub tout faut castor,neutre,2,personnel
23962,Rillieux La Pape,dire cest rares magasins où cest caissier dis bien caissier décide doit passer caisse cela sans quil bonne raison savoir vivre monsieur permet décider lordre lequel passerez a bon entendeur,neutre,0,rayonnage
23963,Haubourdin,attente caisse 20 minute stock bonjour ticket prevision 76 meme chez leroy merlin stock veux 64,neutre,2,personnel
23966,Avignon,chez casto a tout quil faut ordonné bien indiqué vendeur sympathique professionnel,neutre,0,rayonnage
23970,Angouleme,bien rangé,neutre,0,rayonnage
23971,Annecy,castorama ny a plus nom rayon plus grand chose vendeurs part quelques anciens tiennent encore route dommage,neutre,1,large choix
23972,Agen,super conseiller allée 43 matin 11h30 carrelage patient serviable,neutre,2,personnel
23976,Merignac,personnel pro serviable,neutre,2,personnel
23977,Dardilly,grand choix magasin bien tenu,neutre,1,large choix
23979,Roissy En France,jai acheté étagère film protège létagère quincaillerie poser absent dommage client respectent marchandises,neutre,2,personnel
23991,Besancon,lensemble bon magasin personnel aussi si travail semaine ni va mois ouverture 9h00 cest normale faire achats ailleurs dommage,neutre,2,personnel
23994,Pierrelaye,magasin bien fourni matériel,neutre,0,rayonnage
23996,Melun,très bien,neutre,0,rayonnage
23998,Antibes,immense magasin peu égaré,neutre,2,personnel
24003,Henin Beaumont,personnel très agréable particulier collaborateur romain aujourdhui rayon chauffage a su mapporter réponses toutes question aussi conseils peu dommage magasin peu emblayé difficile demprunter certaines allées chariot,neutre,2,personnel
24005,Vandoeuvre Les Nancy,tout,neutre,0,rayonnage
24006,Nîmes,habitué magasin jai aujourdhui déçu voir rayon jardinage coffre jardin nest vraiment bien tenue seulement 10 prix affichés vraiment bazard vraiment galère,neutre,2,personnel
24009,Aix En Provence,plus grand magasin bricolage aix lensemble bien équipé,neutre,0,rayonnage
24010,Henin Beaumont,magasin trouve tout,neutre,2,personnel
24021,Colmar,2 personnes 3 très sympathiques troisième contre doit changer métier,neutre,2,personnel
24029,Aubiere,très bien approvisionnement non comblé niveau rayon crochet petite quincaillerieobligé partir acheter chez leroy merlin,neutre,0,rayonnage
24030,Portet Sur Garonne,beaucoup choix personnel présents,neutre,1,large choix
24033,Givors,drive lintérieur,neutre,2,personnel
24034,Melun,magasin vieillissant sol très abîmé,neutre,2,personnel
24041,Aubiere,nickel tjrs pareil,neutre,2,personnel
24045,Melesse,daccord,neutre,2,personnel
24051,St Martin D'Heres,si besoin renseignements surtout ny allez,neutre,2,personnel
24054,Lattes,impossible davoir conseillé technique rayon meuble cuisine rangement malgré 10 minute dattente,neutre,2,personnel
24061,St Nazaire,chercher carrelage cette apres midi sachant vraiment voulais jai conseiller top a lécoute très attentionné rayon très bien conseiller coup aussi besoin renseignements rayon cuisine amenager jai pris temp daller voir conseillère rayon seul bémol client saute vendeurs parce quils pressé sans soucié si occupé dautre client,neutre,2,personnel
24062,Aix En Provence,fait refoulé magasin parce fils handicapé pouvait porter masque employé dont apparemment ca etait boulot,neutre,2,personnel
24080,Villenave D'Ornon,assez complet trop conventionnel internet offre encore lexclusivité produits pratiques innovants,neutre,1,large choix
24085,St Nazaire,personnel sympathique ensemble service retour impeccable métonne toutefois dêtre tombée gros chien lintérieur barnum situé devant magasin début juillet couple faisait achats accompagné animal vendeur renseignait lallée étroite barnum 3 personnes 1 gros chien occupaient tout lespace fois passé leffet surprise découvrir chien cet espace vente jai marqué temp darrêt évaluer situation surtout chien quaucun maîtres na jugé utile faire bouger voyant faire outre lindividualisme grandissant gen leurs incivilités minterroge réglementation concernant laccès animaux établissements vente car nest premier chien vois faire shopping tenu laisse parle ici ceux restent chariot quen estil castorama,neutre,2,personnel
24087,Colmar,chez casto ya tout quil faut,neutre,2,personnel
24088,Gonfreville L'Orcher,peu ranger quavant mai encore ça rapport concurrence,neutre,2,personnel
24089,Le Cannet,lintérieur très peu pièce dispo rayon visse cest vrai bordel eten rupture stock,neutre,2,personnel
24092,Vannes,trouve tous,neutre,2,personnel
24095,Vélizy Villacoublay,surtout demandez rien vendeurs particulièrement démotivés peu avenants,neutre,2,personnel
24097,La Seyne Sur Mer,attente trop longue caisses,neutre,1,large choix
24099,Cormeilles En Parisis,bizarre,neutre,1,large choix
24100,Chalon Sur Saone,trouve tout cest bien connu,neutre,0,rayonnage
24102,Kingersheim,très bien,neutre,0,rayonnage
24104,Angouleme,trop choix appartement,neutre,1,large choix
24105,Haubourdin,côté service laccueil cela reste assez moyen tente procurer boisson distributeur boissons paie soda narrive vais laccueil où lon dit doi débrouiller lentreprise gère distributeurs boissons être remboursée trouve cela très moyen sans compter depuis années viens magasin cest très difficile trouver vendeur bref castorama cest supermarché comporte comme sil vendait lalimentaire prend paie débrouille ca panneau distributeur devrait indiquer quen ca soucis peut faire rembourser expliquant comment cela marche non dire téléphoner numéro ca problèmes idem vendeurs dire clairement vendeurs peuvent renseigner quil faut débrouiller trouver tuto internet perdrait beaucoup moins temp saurait où lon met pieds heureusement leroy merlin là,neutre,2,personnel
24109,Rillieux La Pape,très bien,neutre,0,rayonnage
24112,Lormont,conseillers très sympa plus dêtre compétant magasin fournis quon a besoin,neutre,2,personnel
24114,Frejus,faitesle vousmême,neutre,1,large choix
24116,Melun,bien,neutre,0,rayonnage
24120,Paris 20,éclaté ça tout monde sais,neutre,2,personnel
24121,Thillois,très bien,neutre,0,rayonnage
24130,Givors,rayon carrelage plus plus beau,neutre,2,personnel
24131,Melesse,lecteur service super,neutre,2,personnel
24132,Saint Orens De Gameville,magasin bin rangé personnel disponible,neutre,2,personnel
24134,Chambery,chez casto a tt quil faut cest vrai,neutre,2,personnel
24143,Aubiere,castorama comme autres grandes surface,neutre,1,large choix
24144,Terville,devrait reformer personnel devi plan travail pressées venir vers client assises discussion,neutre,2,personnel
24145,Marseille,magasin bricolage dixième arrondissement marseille,neutre,2,personnel
24147,Colmar,large choix tondeuses gazon électriques sans fil conseil moyen trouvé cherchions,neutre,1,large choix
24149,Le Cannet,personnel rayon cuisine très serviable,neutre,2,personnel
24153,Chennevieres Sur Marne,si aves besoin rien pouvais alles ba,neutre,2,personnel
24156,Vitrolles,bof tjs pareilarticles dispos site internet magasin,neutre,2,personnel
24163,Rillieux La Pape,prope beaucoup choix,neutre,1,large choix
24167,St Marcel Les Valence,,neutre,0,rayonnage
24174,Bourgoin Jallieu,achat carrelage arrivé retrait marchandise quantité suffisante plus carreaux tout casser obliger retourner magasin demander remboursement,neutre,2,personnel
24175,Paris 18,personnel très aidant procédures drive mensongères,neutre,2,personnel
24176,Nîmes,mal choix,neutre,1,large choix
24177,La Seyne Sur Mer,magasin bien structuré sy retrouver,neutre,0,rayonnage
24179,La Seyne Sur Mer,merci joe rayon fenêtres sûr prénom déplaçait laide dune béquille grâce professionnalisme rapidement trouvé solution problème,neutre,2,personnel
24184,Besancon,service client,neutre,2,personnel
24188,Bèziers,trop trop lent faire servir renseigner,neutre,1,large choix
24189,Le Cannet,bof bof rayon incomplets mal rempliset comme habitude plus vendeurs client rarement disponibles,neutre,2,personnel
24190,St Martin D'Heres,bois découpe accueil très moyen attente interminable parti jirai lentrepôt,neutre,2,personnel
24192,Villenave D'Ornon,lors dune promotion semble nationale larticle na jamais ete livre magasinsquel amateurismerenseignez aupres fournisseursmr sierravillenave dornon,neutre,2,personnel
24199,Bèziers,personnel sympathique quelques idées déco goûts chacun conseils choix,neutre,1,large choix
24202,Antibes,personnel dégouté travailler jour férié pourquoi vendeurs vraiment obligés faire concours celui plus désagréable possible client venu acheter parquet,neutre,2,personnel
24206,Le Mans,produits stock internet quand va a plus vendeurs jamais courant rien,neutre,2,personnel
24207,Paris 18,produits là formation personnel peu moins,neutre,2,personnel
24208,Paris 20,stock jour quantité 15 site puis arrivé place zéro 30min transport rien suffit prévenir service stock mettre jour,neutre,2,personnel
24212,Orvault,bien,neutre,0,rayonnage
24218,Nîmes,lieu parfait japprécie beaucoup,neutre,1,large choix
24220,Bayonne,plantes grass dintérieur peu nombreuses prix non plus très attractifs,neutre,2,personnel
24221,Villemomble,magasin très complet,neutre,2,personnel
24223,Lattes,fait peinture mesure salle bain quelques raccords fois posėe teinte vraiement différenteje retourne magasin entendre dire non teinte attendez qq heures résultat repeindre complètement sdb conseil nul vendeur prend haut recommande,neutre,2,personnel
24225,Annecy,correct,neutre,2,personnel
24227,Bron,très pro,neutre,2,personnel
