,City,Content_clean,comp_score,topic,topic label
26412,Blagnac,vigile très professionnel disponibilité darticles caissière réactif,positif,1,large choix
26419,Lattes,chez cet expert bricolage trouverez bien sûr lensemble produits dont besoin,positif,1,large choix
26426,Blagnac,allée commander meubles salle bain certains disponible donc mi coté autres commandes jai appelé 3 fois 1 semaine être bien tout bien arrivé réponse positive loue camion surprise arrivant rien navait mi coté depuis 3semaines obligé daller chercher autre casto car commandé non plus pourtant réglé entièrement,positif,1,large choix
26427,Villenave D'Ornon,bon conseil client,positif,0,personnel
26428,Haubourdin,merci laurent information parquet ça donne envie continuer achats magasin,positif,1,large choix
26431,Aubiere,equipe tres sympa article type bardage ectsont compliqués récupérer loffre minime facile être autonomes rayon extérieurs entre jardinerie construction lesaffichages moyens incomplets rayon a remarqué beaucoup trop darticles abîmés rayon,positif,2,personnel
26432,Chennevieres Sur Marne,venue samedi matin urgence chercher 2 tentes réception2 agent travaillaient rayon pris temp accompagner aider appelant agent occupait rayon extérieur dernier a cherché partout fallait proposant solution moins chère merci,positif,2,personnel
26440,L'Union,commande drive complète men rendue compte rentrant chez impossible joindre pendant deux jours déplace moyen compléter commande ny plu stock alors quil noté quil restait 8 retournerai plus magasin première dernière expérience,positif,1,large choix
26445,St Clement De Riviere,top toujours bon conseils,positif,2,personnel
26446,Bourgoin Jallieu,magasin bien achalandé choix différentes catégories matériel personnel agréable,positif,1,large choix
26450,Marsannay-La-Cote,dire dune grande surface dédiée bricolage,positif,0,personnel
26453,Bèziers,top recommande,positif,1,large choix
26455,St Nazaire,beaucoup choix personnel compétant aimable,positif,1,large choix
26456,Lattes,bravo équipes magasins savent accompagner,positif,2,personnel
26457,L'Union,très beau magasin équipes disponibles,positif,1,large choix
26460,Bondues,service sécurité inapproprié régulation véhicules parking mardi 15 juin,positif,1,large choix
26475,Orvault,fais commande ligne retrait prévu après deux 2 h après avoir fait 50 km rendre magasin vendeur mannonce na stock site dit contraire a stock impossible parler responsable vrai anarchie tout monde fait veut mot dexcuse ça métonne castorama ferme partout déconseille vivement étoile cest trop,positif,1,large choix
26476,Merignac,excellent accueil revanche trop article rupture mérignac villenave ornon coup obligé commander certains choix commande plus possible,positif,2,personnel
26489,Saint Maximin,cher,positif,1,large choix
26490,Mandelieu La Napoule	,personnel agréable,positif,1,large choix
26492,Feytiat,dame 68 an retraitée aujourdhui 14 juin 2021 vers 10h 10h30 venue chercher 4 sac mortier 35 kg chacun jai demandé poliment jeune homme manitou bien vouloir maider répondu sèchement ici cest livre service parti viendrais plus chercher matériel chez chez vu laccueil,positif,1,large choix
26498,Viriat,17 minute dattente téléphone avoir renseignement jai fini raccrocher car musique dattente commençait magacer vraimentquelle efficacité niveau standard,positif,1,large choix
26502,Aubiere,merci vendeuses celle deco,positif,2,personnel
26504,Perpignan,très grand magasin beaucoup choix trouve toujour vait chercher 5 étoiles bien mérites,positif,2,personnel
26505,Portet Sur Garonne,vendeur volets roulant connaît rien honte,positif,2,personnel
26516,Orvault,personnel a disposition aimable souriant allées suffisamment large circuler avoir peu recul produits hauteur,positif,1,large choix
26520,Melun,large choix peu prix dentrée gamme bricolage très occasionnelle produits qualité,positif,2,personnel
26522,Les Ulis,félicitations rayon pare douche tres bien renseigné olivier reste prendre dimension passer commande,positif,1,large choix
26527,Aytre,jai voulu obtenir renseignement auprès castorama rochelle nest quaprès 5 appels lhôtesse passe rayon bois bout 13 minute dernier décroche jabandonne passe autre magasin,positif,1,large choix
26530,Creteil,merci jacques ahmed davoir pris compte attentes concevoir cuisine alignée besoins,positif,2,personnel
26536,Annecy,personnel a lécoute bac fleurs juste prix,positif,1,large choix
26539,Bron,personnel serviables renseignements climatisation cherché sortie sans achat rien vume fait éjecté hôtesse sortie sans achat ba euh plaît madame sortie sans achat ba plus professionnel,positif,1,large choix
26543,Bèziers,ra toujours lécoute bravo,positif,1,large choix
26548,Bèziers,plus 20 mn téléphone avant quelquun reponde cool,positif,1,large choix
26550,Feytiat,service drive utilisé uniquement cest très pratique efficace,positif,1,large choix
26551,Feytiat,très bon accueil conseils serrurerie,positif,0,personnel
26552,Marseille,depuis heure entrain attendre vendeur renseignements passe devant donnent impression gener service scandaleux,positif,2,personnel
26553,Nantes,trouve inadmissible faire interdire lentrée 12h48 sachant fermeture prévu 13h effet dimanche personne sécurité regardait derrière porte fermée sans explication a déduit quil voulait fermer plus tôt magasin peur terminer plus tard cette attitude nest professionnelle respecte client part javais quun embout tuyau darrosage acheter pris 2 minute,positif,1,large choix
26556,Orvault,moitié temp stock jour javais commandé via click and collect piscine gonflable 3 stock cartouch vont appel heure avant créneau cartouch prêtes navons plus piscine cette dimension jai dû rappeler avoir 4 interlocuteurs différents expliquer prenais cartouch car piscine demandais remboursement depuis reçois plus sm comme quoi commande prête quelle partielle quil faut réserver créneau retrait jachète peu chez casto seconde mésaventure concernant article stock finalement rupture,positif,1,large choix
26557,Nîmes,prix dappels imbattables a surveiller produits bcp plus cher choix conseil attention rupture stock penser a verifier stock avant déplacer plus sac sable extérieur samedi après midi exemple donc ciment inutile,positif,2,personnel
26559,Bourgoin Jallieu,large choix sans chaque rayon attention côté tarifsbien repérer ailleurs car grande différence prix,positif,2,personnel
26560,Henin Beaumont,très bon magasin produit ainsi personnel très lécoute besoins,positif,0,personnel
26562,Aubiere,très bon magasin,positif,0,personnel
26565,Henin Beaumont,départ très bienensuite jai payé articlesje partis attendre produit ramène déjà nest bon produit jattend a peu près 20min reviens plus produits stock jai perdu peu temp puisque jai trouve meuble ca sympas surement problème stock comme chaques magasinsles ordinateurs encore très point rapport lhomme,positif,0,personnel
26569,Melun,magasin agréable personnel plus lécoute concurrence,positif,1,large choix
26570,Perpignan,personnel très competent niveau rayon peinture,positif,1,large choix
26574,Creteil,très satisfaite visite magasin jai parfaitement reçue renseignée conseillée julien stratifié rayon revêtement sol,positif,1,large choix
26575,Annecy,grand merci a bastien chargé drive 2h soin donné préparation commande aide chargement surtout conseils travaux piliers garder effectif,positif,2,personnel
26576,Mandelieu La Napoule	,magasin bon bricoleur,positif,0,personnel
26578,Pierrelaye,taille adéquate trouver nombreux produits si victime succès a souvent rupture stock apprécié particulièrement vendeurs nombreux disponibles savent donner temp,positif,2,personnel
26579,Bron,beaucoup choix prix parfois execiff,positif,2,personnel
26584,Le Mans,magasin proposant nombreux produits personnel agréable bon conseil,positif,1,large choix
26585,Les Ulis,manque parfois pièces accessoires pourtant basique prix trop élevés,positif,2,personnel
26586,Gonfreville L'Orcher,très déçuune piscine commandée mar disant 6 a 8 semaines délai final début juin tou8rien livré malgré plusieurs appels part a chaque fois ballade personne a personne,positif,1,large choix
26591,Le Cannet,magasin bricolage bien organisé bien fourni agglomération parking facilement accessible,positif,1,large choix
26606,Le Mans,très accueillant,positif,1,large choix
26609,Portet Sur Garonne,gestion stock erronée fier stock affichés internet mannonce cela dû pandémie jaurais plutôt tendance penser quavec mois fermeture employés plus temp mettre jour stock bref préférable dappeler avant déplacer rien enfin faut être assez patient téléphone également,positif,1,large choix
26611,Bèziers,jai acheté store banne grand merci toute léquipe menuiserie responsable laurent professionnalisme accueil cordialement,positif,2,personnel
26612,Vandoeuvre Les Nancy,matin dimanche midi plutôt quelle difficulté avoir quelquun rayon climatiseurs quel accueil personnequi reçue vraiment blasée na clairement fait effort renseigner répartie idée tête daller acheter matériel ailleurs réellement bonne cliente ça refroidit,positif,2,personnel
26613,Bron,bon magasin lensemble juste vendeur jardin extérieur a manqué respect a vendeur démener humilié devant alors quil finaliser commande jeune vendeur près a prendre temp aider préparer commande quon récupérai jour tien a rajouter handicapés vendeur plus âgée voulais aider charger outré dun telle comportement recadré vendeur svp sinon perdrez client comme si ça reproduit jérôme,positif,0,personnel
26614,Les Pennes Mirabeau,bonjour hyper satisfait drive,positif,1,large choix
26617,Barentin,bonjour toujours très déçu service aprèsvente castorama pouvonsnous appeler cela service aprèsvente depuis 4 avril jattends désespérément tondeuse quand jappels promet sou 8 jours jen dixième semaine dattente lors dernier message goolge réponde journée demande prendre contact géraldine trouver solution rapide nombreux appels joindre relance seulement prestataire demande patienter castorama soigne plus communication web client ca depuis plus trente an effectivement toujours très déçu car jaurais aimé tondre fin lété balade semaine semaine service désastreux,positif,1,large choix
26619,Villenave D'Ornon,inadmissible samedi passe acheter produit cuisine plusieurs personnes a attendre presque 30 minute vendeur rdv client depuis 40 min vais voir vendeurs menuiserie ramon baptiste font nécessaire appeler autre vendeur dame quattend fait malaise forte chaleur longue attente après quelques minute vendeur ramon aide a trouver produit heureusement quil existe vendeurs polyvalent comme jetait pret a partir a concurrence faut trouver plus vendeur magasin,positif,2,personnel
26620,Aubiere,beau magasin peut avoir belle idées bricolage déco personnelle agréable,positif,1,large choix
26622,Angouleme,bons conseils,positif,2,personnel
26624,Lattes,passé récupérer spa quun cousin parisien réservé téléphone nickel bien reçu colis prêt pense quils pu vendre 10 fois merci lavoir mi côté,positif,1,large choix
26632,Perpignan,franky francis meilleurs merci coup main,positif,2,personnel
26633,Olivet,magasin rien dire contre cour matériaux peu vide goût surtout recherchais restait matériaux très chers m2 donc peut être revoir,positif,1,large choix
26637,Paris 15,aimé casto parking payant bof,positif,1,large choix
26639,Saint Orens De Gameville,tarifs toujours intéressant,positif,2,personnel
26641,Orvault,surtout fier stock indiqués site vrai cauchemar,positif,1,large choix
26642,Le Cannet,tres grand beau magasin beaucoup références présentes disponibles accueil client très agréable personnel lécoute besoins recommande magasin philippe,positif,1,large choix
26643,Bourgoin Jallieu,jai lhabitude daller magasin franchement trouve tout super vendeurs connaissent très bien produits nhésite prendre temp recommande vivement continuez comme ça,positif,1,large choix
26644,Angouleme,bon accueil pdv agréable personnel très sympa,positif,1,large choix
26653,Avignon,très bon magasin bricolage trouve tout,positif,0,personnel
26657,Chalon Sur Saone,personnel très professionnel très sympa magasin accueillant,positif,1,large choix
26658,St Marcel Les Valence,très bon accueil bien renseigné yann pièce dévidoir trouvée,positif,0,personnel
26668,Avignon,magasin agréable personnel limage magasin,positif,1,large choix
26673,Anglet,manque renouvellement personnel peu entreprenant moins chers grand parking,positif,1,large choix
26676,Chalon Sur Saone,adore magasin beaucoup choix mobilier jardin prix abordables,positif,2,personnel
26677,Paris 15,beaucoup monde personnel très disponible bons conseils notamment ibrahim secteur technique,positif,2,personnel
26680,Villemomble,très grand magasin propre bien organisée,positif,1,large choix
26689,Portet Sur Garonne,très mauvaisun vendeur oublié rayon jardinil parti chercher prix dit dattendre icinest jamais revenujai attendu 1demi heure,positif,2,personnel
26691,Henin Beaumont,déçu cest moment piscines 1seul choix possible 80 km rienmais beau magasin préfère leroy merlin,positif,2,personnel
26692,Olivet,malgré laffluence vendeur lécoute bon conseil,positif,0,personnel
26695,Aix En Provence,personnel très agréable disponible compétentmerci renseignements,positif,1,large choix
26699,Jouy Aux Arches,vendeurs cour matériaux servent rien rayon vides préfère regarder téléphone plutôt remplir rayon produits franchement déconseille magasin,positif,2,personnel
26703,Colmar,magasin agréable propre rangé personnel sympas,positif,1,large choix
26704,Roissy En France,magasin bien pourvu certains rayon manque visibilité personnel agréable,positif,1,large choix
26707,Melun,magasin fonctionnelle rangée plaisir venir,positif,1,large choix
26711,Brest,bons renseignements donnés employé disponibilité,positif,2,personnel
26714,Aytre,magasin bricolage très bien achalandé nombreuses références personnel compétent attends davoir reçu devi donner avis plus précis,positif,1,large choix
26720,Dunkerque,livraison parfaitemerci directeur magasin collègueles 3 étages dur monterencore grand merci,positif,1,large choix
26721,St Marcel Les Valence,très bon accueil rayon jardin,positif,0,personnel
26722,Bondues,superbe magasin jadore,positif,1,large choix
26723,Le Cannet,castorama personne disponible conseiller attendre 25 30 mn,positif,1,large choix
26732,Chambourcy,très bons conseils,positif,2,personnel
26734,Chalon Sur Saone,très déçu aujourdhui voulu souscrire programme fidélité deux personnes visiblement savaient servir loutil informatique bout 30minutes fait comprendre quil fallait revenir car linformatique panne tous km rien 40,positif,1,large choix
26742,Marsannay-La-Cote,grand choix prix attractifs bonheur bricoleurs juste dommage quil beaucoup conseillers incapables renseigner correctement,positif,2,personnel
26744,Les-Clayes-Sous-Bois,trouve mal chose bricolage produits plus spécifiques personnel agréable a lécoute magasin propre plutôt bien achalandé site internet nest complet rapport stock plus dune fois jai trouvé produits magasin alors quils indiqués rupture site notamment zone plaque bois osb etc,positif,1,large choix
26747,Les Pennes Mirabeau,magasin propre bien rangé beaucoup choix tous rayon personnel agréable hôtesse caisse également allée depuis moment ressenti lors dernière visite malgré gestes sanitaires pesants,positif,1,large choix
26750,Roissy En France,bon magasin personnel compétent,positif,1,large choix
26751,Marsannay-La-Cote,personnel efficace,positif,1,large choix
26754,Vandoeuvre Les Nancy,très bien magasin sécurisé,positif,1,large choix
26763,Bron,magasin où peut trouver facilement quon cherche a assez choix,positif,2,personnel
26774,Gonfreville L'Orcher,personnel peu compétent rayon sanitaire,positif,1,large choix
26777,Henin Beaumont,commande passée drive première fois validée stock site erroné donc annulée article commandés lendemain commande validée retirée amélioration a apporté gérer lexactitude stock site internet magasins,positif,1,large choix
26785,Villemomble,trois bons,positif,2,personnel
26787,Frejus,voudrais être embauché bien payé rien faire car employés refusent daller prendre clark prendre 2 applique hauteur réserve viens côte dazur peur travail dit prendre rdv ensuite avisera ça cest fort café malheureusement force constater covi a laissé trace contre super leroy merlin employés top sourire plus accueil parfait 10 étoiles,positif,1,large choix
26791,Creteil,merci service professionnel jacques ahmed,positif,1,large choix
26792,Givors,encore fois arrivé caisse prix larticle correspond létiquetage rayon,positif,2,personnel
26795,Besancon,trouve magasin très agréable disposition vendeurs très compétant domaine suggestion bien dengager standardiste 45 mn téléphone jamais réponse contre discours drive 2h connais cœur,positif,1,large choix
26798,La Seyne Sur Mer,bonjour jai passé commande début mar 2021 magasin seynemer paiement dun service livraison domicile lors passage commande mannonce délai livraison 3 semaines 3 mois plus tard aucune nouvelle contacte castorama via facebook également via service fidélité répond quils nont aucune trace commande car commande magasin okéééé 2021 système informatique permet gestion centralisée commandes jappelle magasin répond quasiment jamais musique dattente pendant 10aine minute puis ça coupe 2 fois où jai réussi avoir quelquun mannonce délai nest bien tenu moblige aller pêche information aucun sen relation client inacceptable 2021 ami connait retard livraison leroy merlin cette enseigne a moins mérite tenir informé mail client,positif,1,large choix
26799,Barentin,très bon magasin,positif,0,personnel
26802,St Nazaire,accueil agréable lorsque commandez lorsque livraison nest toujours faite 3 semaines après date prévue explique comprend article camion chauffeur na dû rendre compte quil quelque chose remorque tient courant 1 étoile parceque peut mettre 0 étoile,positif,1,large choix
26809,Bondues,magasin bricolage toujours bien rangé bon renseignement,positif,0,personnel
26811,Les Pennes Mirabeau,grand merci conseiller rayon mitigeur accueil conseils ça mérite dêtre souligné,positif,2,personnel
26817,Saint Orens De Gameville,jai testé drive retrait 2h passe commande là surprise demande prendre rdv retrai ça peut être lendemain malgré quil 12h30 puis reçois sm commande prête peux venir retirer soucieux déplacer rien téléphone 3 fois dit quon va passer personne concernée 3 fois coupé finalement peux plus joindre magasin téléphone cela sonne pendant 10 minute personne répond lappel interrompu 3 essais 3 fois chose plus marrant cest quand jétais attente message vocal vantait mérites commander internet passer drive indiquant cétait beaucoup plus rapide visiblement management général castorama veut mettre place procédures magasins appliquent moralité point vue client cette affaire service nul,positif,1,large choix
26818,Colmar,retrait drive horaire respecté marchandise conforme,positif,1,large choix
26824,Pierrelaye,besoin outils finir travaux rends lun derniers castorama comprends pourquoi lenseigne ferme petit a petit devoir faire 4 vendeur avoir information viable claire trouve ça trop désolé bon courage éviter faillite,positif,0,personnel
26828,Creteil,magasin pratique bien achalandé dune manière générale personnel peu avenant caissière très sympa améliorer côtélà,positif,1,large choix
26836,Chambery,très bien peu chère,positif,1,large choix
26845,Le Cannet,agréable,positif,1,large choix
26849,Vandoeuvre Les Nancy,très beau magasin bricolage recommande car trouve tout dont a besoin,positif,1,large choix
26854,Saint Orens De Gameville,vraiment lassé subir attentes interminables passage caisse leroy merlin jai décidé fournir chez castorama st orens bien franchementagréablement surpris passage caisse hyper fluide facilité garer plein dautres magasins coté évite faire trajet exclusivement bricolage alors peutetre niveau rayonnage a peu plus torticolis car rayon peuvent être plus hauts allées éventuellement moins large hormis cela rien redire produits sensiblement mêmes conseillers assez disponibles surtout possible faire petits achats 15 minute maximum chose impossible chez leroy,positif,1,large choix
26858,Saint Orens De Gameville,vraiment lassé subir attentes interminables passage caisse leroy merlin jai décidé fournir chez castorama st orens bien franchement agréablement surpris passage caisse hyper fluide facilité garer plein dautres magasins coté évite faire trajet exclusivement bricolage alors peutêtre niveau rayonnage a peu plus torticolis car rayon mont semblé plus hauts allées éventuellement moins large hormis cela rien redire produits sensiblement mêmes conseillers assez disponibles surtout possible faire petits achats 15 minute maximum chose impossible chez leroy,positif,1,large choix
26875,Chennevieres Sur Marne,nul considèrent client 2 histoires non respect vendeur 1 caissière sest permis jouer racailles va comprendre conseille leroy merlin bonneuil plus accueillant a sen,positif,1,large choix
26878,Chambourcy,a mieux castorama plaisir,positif,1,large choix
26880,Haubourdin,magasin top énorme choix jy vais souvent moment car plein travaux aujourdhui vendeur rayon peinture a jai demandé conseils sest permis tutoyer appeler puce manière infantilisante touchant bra do dune manière malaisante répondu naimais être touchée inconnus donc renseignée scène a extrêmement étrange jai 28 an cliente si jen 10 moins cest hors question,positif,2,personnel
26883,Avignon,recommande tout livraison soin 2 vitrages baie vitrée casser plaqie ba13 endommagé comble impossible joindre téléphone vendre produits très gentils très serviable dès quil a souci ny a plus personne impossible joindre,positif,1,large choix
26884,Haubourdin,super accueillant,positif,1,large choix
26888,Haubourdin,regardez net article signale 4 article stock disponibles quand allez magasin article réservés résultat 60km rien,positif,1,large choix
26895,Olivet,sympa propre,positif,1,large choix
26897,Les Pennes Mirabeau,magasin préféré,positif,0,personnel
26902,Aytre,fois caissière très souriante très aimable,positif,1,large choix
26903,Henin Beaumont,service a améliorer rayon jardin désordre cause personnel client,positif,1,large choix
26910,Avignon,très bon accueil employés top mont proposés carte castorama car vais avoir gros achats prochainement très bien jadhère,positif,0,personnel
26911,Dunkerque,superbe magasin choix peinture belle diversité matériaux tout genre tous domaines personnel très sympathique,positif,1,large choix
26912,Chalon Sur Saone,gros problèmes affichage correct prix coup ça patauge souvent caisse,positif,2,personnel
26915,Bondues,magnifique top,positif,2,personnel
26922,Thillois,comme toujours beaucoup personnel rayon renseigner caisses nest mieux,positif,1,large choix
26924,Mundolsheim,certainement plus complet magasins bricolage,positif,0,personnel
26931,Terville,manque stationnement garer part ça trouvons tout cherchons,positif,1,large choix
26937,Chambery,vider assez rapidement merci,positif,2,personnel
26938,Annecy,vider assez rapidement merci,positif,2,personnel
26940,Paris 18,tres bon magasin,positif,0,personnel
26941,Lescar,plutôt content jusquà présent là trouve cest abusé jai acheté trois store vénitiens dont 2 bois cest fils a chercher na remarqué lun deux scotché haut cétait fait retour client remis erreur vente lorsque castorama sest aperçu erreur notamment responsable rayon monsieur dufrechou mont contacté excusés commandés autre urgence mont remboursé mont fait prix nouveau tout nhésitant mappeler régulièrement donner nouvelles larrivée nouveau dire sinon cest lexemple type service client tout monde attend où sent considéré non renvoyé dun service lautre avoir quelquun va pouvoir soccuper final raccroche nez grand bravo léquipe déco surtout monsieur dufréchou gentillesse disponibilité,positif,2,personnel
26942,Haubourdin,merci responsable rayon cuisine avoir trouvé solution remplacement modèle cuisine nétait plus catalogue proposé modèle similaire tarif promo,positif,2,personnel
26947,Fresnes,trop déçues voulu acheter cannisses blooma gris site a marqué stock disponible allée 65 coup sest rendus suite impossible trouver a alors demandé plusieurs employés amener bonne allée vérifier stock chacun deux a renvoyé vers autre employé car cite nest responsabilité donc tournait rond pendant bonne trentaine minute quand rencontre enfin disant responsable jardin non quel accueil franchement bref demande vérifier stock car sest quand tapé heure route juste parce site a écrit stock disponible grand air a juste répondu si trouvez cest quil ny a plus foi lendemain surlendemain stock toujours dispo internet moins gestionnaire site fait tout job tous ca laccueil client laisse vraiment désirer cétait vraie perte temp,positif,1,large choix
26951,Nîmes,a demander si travaillent commande passée net matériel disponible paiement accepté 5 mn après commande annulée 2 mn suivantes invitée venir prendre rdv retirer commande vérité où jappelle magasin 3mn32 dattente faire raccrocher nez soitdisant entend cest bien 1ère fois rappelle 5 mn dattente bizarre là mentend très bien commande annulée effectivement paiement validé remboursement fera sou 48 72 h ben voyons 2 fois quon fait coup matériel disponible fait lest vendeurs rayon font travail dixit retrait commande castorama cest terminé leroy merlin nest loin,positif,1,large choix
26953,Le Cannet,lieu raccorder lavelinge audessous lavabo salle bains plombiers castorama percé trou cloison derrière machine rejoindre toilette aussi fait trou pipe cuvette wc fixer tuyau dévacuation machine castorama a reconnu type travail nest conforme oublié mettre place siphon genre travaux coûté 241 euro fait remonter odeurs toilette machine salle bains faisons plus confiance castorama,positif,1,large choix
26956,Quimper,jai commandé portique lanniversaire fils tout sachant lon assuré quil là temp heure soirée lexcuse covid remporté boîte comme celle ci font livrer camion sans savoir contenu coup si allez chez casto prenez uniquement quil a stock car reste vont foutre gueule délais faisait confiance heureusement slogan chez casto a tout quil faut remplacé,positif,1,large choix
26967,Marsannay-La-Cote,alors vendeurs vendeuse gros zéro trop pressé malpolie plus jamais castorama déconseille magasin mérite zéro étoile part obligé den mettre pouvoir commenter dégoûtant,positif,1,large choix
26971,Terville,achat drive attente assez longue alors quil ny personne personnel agréable,positif,1,large choix
26973,Kingersheim,niveau rapport qualité prix cest correct,positif,2,personnel
26975,Cormeilles En Parisis,beaucoup choix précisément casto personnel disponible aimable jai vérifié rayon cuisine fenêtre toit cest très appréciable,positif,1,large choix
26979,Mandelieu La Napoule	,top lhôtesse daccueil sest mise 4 retrouver trace passage caisse semaine avant ainsi permettre retourner décodeur satellite mal choisi dont javais perdu ticket caisse bravo,positif,1,large choix
26982,Dunkerque,top magasin bien rangé prix correcte mal choix,positif,2,personnel
26983,L'Union,super castorama personnes travaillent sympa renseigne suite sourire,positif,1,large choix
26984,Aytre,personnel très sympa bon contact bémol pratiquement rien stock malgré article exposés,positif,1,large choix
26993,Jouy Aux Arches,incroyable fait commende 3 rouleau gazon arrivent tromper mettre deux identiques lavons vu après pose plus cela après mavoir dit procéder léchange devions ramener lusagé donc taper 1 heure bouchon finalement dire nest pu disponible avant 1 mois franchement service zéro aucune compensation bien jouer,positif,1,large choix
27000,Jouy Aux Arches,équipe compétentes aimable,positif,1,large choix
27002,Angouleme,bons conseils trouver fixation plaque polycarbonate grandes ondes idée nai ailleurs,positif,2,personnel
27007,Cormeilles En Parisis,assez vendeur disponible prix affiché niveau pergola ça donne envie retourner,positif,2,personnel
27010,Portet Sur Garonne,commande magasins stok ok fait 300km stok o merci casto,positif,1,large choix
27012,Besancon,personnel abordable très gentil,positif,1,large choix
27015,La Seyne Sur Mer,pu bricolé grâce a vendeurs a écoute,positif,2,personnel
27020,Villenave D'Ornon,ok,positif,1,large choix
27021,Lattes,trouvé voulions rapidement passage caisse agréable,positif,1,large choix
27023,Bèziers,super écoute accueil suite soucis étiquetage merci beaucoup cette réactivité,positif,2,personnel
27025,Paris 15,a tous outils spéciaux,positif,2,personnel
27026,Antibes,très bon conseil rayon peinture magasin sympathique,positif,0,personnel
27028,Givors,mérite detour,positif,2,personnel
27033,Niort,merci éric rayon jardin avoir dépanné tonnelle,positif,2,personnel
27035,Les Ulis,personnel très gentils attentifs question matériaux rien redire parfait,positif,1,large choix
27038,Lormont,bien achalender cher domage,positif,1,large choix
27040,Saint Orens De Gameville,toujours bons conseils tout dont besoin,positif,2,personnel
27043,Kingersheim,respecte commandes,positif,1,large choix
27044,Dunkerque,plu liciter mensongère pub reçu hier commencent aujourd hui appeler déjà plus produit,positif,1,large choix
27049,Bron,mets 2 étoiles rapport expérience récente numéro téléphone sert rien puisque personne répond standardiste pause depuis avant hier sauf respect madame frejat adresse mail doit être erronée car mavez jamais répondu depuis hier matin 08h29 ni monsieur granier devait faire a deux jours relation client telmail zéro,positif,1,large choix
27052,Bourgoin Jallieu,pense castorama partagera post acheté barbecue fixe makaku marque bloomail a 4 anspour valeur 75213le plan travaildune épaisseur 7cmsest fissuré dès troisième annéequand lavons ouvertau printempsla fissure etait 1cm allés porté réclamation castorama bourgoinjallieuon propose geste commercialautant castorama bloomapour changé pièce defectueuse garantie dépasséesachant moicest malfaçoncela fait cher barbecue a servi 3anset va finir a poubelletrop dangereuxdorénavant iron magazin concurrent evitant blooma,positif,1,large choix
27054,Angouleme,personnel compétent très sympa ça change dun certain magasin concurrent basé soyaux,positif,1,large choix
27056,Vitrolles,visite deux reprises magasin commander plan travail cuisine armoire mesure 02 vendeurs très gentil très lécoute recommande vivement magasin,positif,1,large choix
27057,L'Union,déchargement lheure cest étroit faut contourner castorame passer cette rue où a beaucoup voitures particulières prudent lorsque reculez sou rampe grenouilles parlent anglais,positif,2,personnel
27060,Agen,manque produits prix manquants confinement a mi mal lorganisation 090621 visite sav délai prise charge client incroyable 45 minute dattente personnel gère tout fini rien trop long i compétence,positif,1,large choix
27063,Agen,manque sourire part employés dommage car magasin bien achalandé,positif,1,large choix
27064,Chambery,personne maider conseiller hier jai passé heure attendre vendeur nest jamais venu malgré appels ça soulé bilan allée chez concurrence dépenser 250 euro pense plus jamais revenir magasin sans âme où personnel préfère discuter entre lieu daider client,positif,1,large choix
27065,Olivet,très grand magasin beaucoup références dernière expérience fait revoir avis vendeur véritablement agréable fourni rapidement lensemble éléments dont javais besoin merci,positif,1,large choix
27070,Blagnac,agréable bonne affaire sy cache parfois,positif,1,large choix
27078,Bron,magasin trouve bonheur a tous faut faire travaux déco logement,positif,1,large choix
27080,Chennevieres Sur Marne,rapide efficace pendant confinement,positif,1,large choix
27083,St Clement De Riviere,magasin égal bonne lignée chaîne précise magasin très pro proche client,positif,1,large choix
27085,Cormeilles En Parisis,magasin propre accueil personnel sympa,positif,1,large choix
27086,Bondues,personnel accueillant peu long caisses drive,positif,1,large choix
27087,Marsannay-La-Cote,deux étoiles magasin bien contre parle rayon piscine spa cest misèreles produits mélangés chlore lent choc pastille galets etcles prix affichés correspondent article présentés beaucoup prix manquants,positif,2,personnel
27089,Saint Maximin,trois bons,positif,2,personnel
27091,Cormeilles En Parisis,venue chercher pompe intex urgence malheureusement inventaire responsable quand donné calme gentillesse merci beaucoup,positif,2,personnel
27096,Coignieres,très grand choix conseils pro tarifs raisonnables puis surtout besoin darpenter désespérément toutes allées trouver vendeur rayon part jen très satisfait,positif,2,personnel
27099,Angouleme,très bien très bon acceuil,positif,0,personnel
27108,Vannes,impossible joindre service 20 minute dattente avoir partie bâtiment sans succèsjessaye laccueil abandon après vingtaine dautres minute plus 40 minute avoir personnepénible,positif,1,large choix
27109,Le Cannet,venue castorama cannet a quelques jours javais besoin renseignements niveau salles bains jai renseigné romain super vendeur lécoute patient connait travail si tout vendeurs comme ça encore merci,positif,2,personnel
27110,Haubourdin,trois bons,positif,2,personnel
27114,Merignac,vendeurs disponibles client sinon bonne variété produits,positif,2,personnel
27116,Brest,personnel compétent,positif,1,large choix
27119,Melesse,choix fabuleux,positif,2,personnel
27120,Henin Beaumont,commande passée dalles jardin sable personnel cour matériaux aimable livraison rapide chauffeur livreur bien gentil placer livraison a lendroit voulu,positif,1,large choix
27128,Creteil,livraison uniquement pied limmeuble alors cela nétait indiqué clairement lors commande absence totale service client vraiment dommageable cette marque pourtant bien renommée,positif,1,large choix
27129,Rillieux La Pape,stock jour personnel efficace serviable,positif,1,large choix
27131,Dardilly,magasin choix restreint personnel peu trop banal goût très accueillant sinon magasin reste convenable,positif,1,large choix
27133,Les Ulis,juste bémol prix plus cher autres magasins spécialité bon point a tout quantité qualité,positif,0,personnel
27134,Le Mans,plus plus cher,positif,1,large choix
