,City,Content_clean,comp_score,topic,topic label
22149,Villabè,personnel menteur non compétant commande jamais livrer jour dit expérience 2 mois attentes,negatif,0,stock
22150,L'Union,bien perte ny a plus quil faut chez casto,negatif,0,stock
22157,Lormont,stock jour fait dossier financement patiente lenlèvement produits là retour laccueil tout annuler ça prend environ 2h rien acheter si temp perdre allez,negatif,0,stock
22193,Haubourdin,a vraiment gros souci service après vente drive dommage reste bien,negatif,2,personnel
22194,Haubourdin,magasin bricolage assez écoute v leroy merlin,negatif,2,personnel
22228,Jouy Aux Arches,partie commande devrait arriver mardi 3 comme jétais place passe 18h récupérer arrivé si appelé monsieur guichet mexplique palette arrivée nest prêt grave laisse numéro téléphone être prévenu après 2 jours dattente dappel tente désespérément joindre service suivi commandes sans succès passe donc vendeur magasin confirme plupart article disponibles malheureusement fois place personne trouve article 36 km rien cest navrant maintenant vais attendre lon mappelle espérons 1 mois,negatif,0,stock
22229,Merignac,este lugar puedes encontrar todo para oficinahogar jardín amplió con estacionamiento toda la medidas seguridad he higiene contra el covid lo recomiendo visitarlo,negatif,0,stock
22233,Chambery,tarif plus chère lentrepôt bricolage,negatif,2,personnel
22243,Aubiere,attente interminable retrait commandes car trop peu personnel celui ci discute parking gross journées prévoir renfort drive car attendre 30 minute avoir commande ça nest possible,negatif,0,stock
22249,Bron,super dame rayon arrosage a su conseiller sans faille merci beaucoup,negatif,2,personnel
22255,Annecy,jai acheté fin juin tondeuse honda devait arrivée magasin 3 juillet date livraison a déjà déplacé 2 fois 5 aout toujours tondeuse date livraison repoussée 16 aout sav fait defforts tondeuse arrive fin lété ça na plus dintéret reviendrons,negatif,0,stock
22259,Pierrelaye,aucun professionnalisme laccueil catastrophe carrément dit jai trop travail jai temp moccuper retour faut revenir quand responsable caisse aussi présente qd jai monte donner dossier carte paiement a autre client a fuire fuire fuire vive leroy merlin plus professionnel,negatif,0,stock
22263,Orvault,plus plus minable beaucoup produits manque nont existant obligé dallé voir bricoman,negatif,2,personnel
22276,Haubourdin,lhabitude venir jamais soucis particulier dimanche déçu projet refaire salle bain complète donc demandons quelques renseignements ensemble vu magasin demoiselle renseigne téléphone sonne sexcuse avant repondre jusque là allez dire rien danormal sauf quelle nest jamais revenu a littéralement laissé plan cherchant après retrouve occupé dautres client très sympa ni professionnelle donc reparti sans totalité renseignements plus très sûr revenir projet,negatif,0,stock
22277,Dunkerque,quand bricoleur cest assez compliqué perd peu,negatif,2,personnel
22282,Bron,chez castorama a choix malheureusement encore fois stock jour nai chance inventaires juste exemple tronçonneuse bosch universalchain 18 batterie stock affiché site disponible 3 magasin 0,negatif,0,stock
22287,Fresnes,catastrophique comme beaucoup magasin cette enseigne,negatif,2,personnel
22289,Chalon Sur Saone,achetant note assez conséquente repartons constatons oublions produits revenons place garer remorque gare niveau drive seul emplacement lon trouve remorque retourner magasinor demande daller garer parking magasin dà côté alors gênons personne puisque personne drive matin fait comment produits nouvellement achetés traverse tout parking déjà car place gen remorques réflexion votres personnel inadmissible concevoir ceci lintention client,negatif,2,personnel
22297,Olivet,a éviter tout prix erreur livraison castorama d1 matériel encombrant encore solutionné 3 mois après passe vie téléphone récupérer remboursement après avoir galéré 3 mois sav national a finalement transmis sav dolivet appels sonnent vide pendant 3 minute coupe lappel automatiquement impossible joindre inadmissible plus jamais casto,negatif,0,stock
22298,Le Cannet,nul faut courir après vendeurs faire queue renseignement finalement navez pasmagasin traversé long large fur mesure information,negatif,2,personnel
22299,Chambray Les Tours,fois plus vendeur surface vente personnel aimable sauf laccueil où hôtesses charmantes affiches lentrée magasin refusant incivilités client personnel devrait lappliquer premier,negatif,2,personnel
22319,Bèziers,manque criant personnel rayon délais dattente conseil voire accéder article difficiles supporter personnel serviable général sent bien pression latente,negatif,2,personnel
22346,Les-Clayes-Sous-Bois,organisation lamentable vendeurs jamais trouvé article pourtant stock selon site inventaire proposé drive fait 35km rien,negatif,0,stock
22356,Kingersheim,déçu voilà ressenti après avoir être sortie castorama personnel tout serviable plus pressé faire autre chose daider client chaque fois jy aller personnel vraiment agréable serviable,negatif,2,personnel
22360,Coignieres,très mauvaise expérience passée hier auprès magasin première visite aucun conseiller rayon rangement 49 50 jai compréhensif jusquà environ 40 minute dattente quà fin rende compte tout monde na rien faire client compris responsable magasin laccueil odieuse tout agréable alors intention faire passer message gentiment afin perde leurs client aujourdhui principe nachète chez,negatif,0,stock
22365,Vélizy Villacoublay,chez casto a tout quil faut vieux slogan toujours vrai car stock souvent vides cest bien dommage contre laccueil laide dun jeune employé vraiment super car stock souvent mal rangés aide précieuse cest quand rénovation lentrepos matériaux extérieur car vétuste mal entretenu matériaux intempéries a mal circuler rayon car manque dinvestissement certains a budget satisfaire client merci cordialement,negatif,2,personnel
22376,Quimper,gros casse couilles remettrai pieds ba,negatif,0,stock
22381,Orvault,magasin triste donnant envie acheter,negatif,2,personnel
22382,Barentin,jai attendu plus dun quart dheure devant guichet sav alors quil personne derrière dit guichet sans regard direction bien entendu resté cest lamentable quel gâchis,negatif,0,stock
22387,Claye Souilly,simple,negatif,1,rayonnage
22395,Paris 20,magasin très fourni grande variété vendeurs compétents infects condescendants dès lors connaissez peu moins sujet rapport vendeur gardez politesse excusezmoi pardonnezmoi êtesvous libres si voulez être insulté retour venez nu car fouillera sortie accusera vol produits casto vend caissières excellentes edit réponse réponse quun responsable casto vraisemblablement effacé drôle désolé jai ça faire dappeler différentes enseignes faites enquête visitez magasin incognito petits chef soussol particulièrement remontés sinon peux parler qqn prochaine visite loccasion,negatif,0,stock
22401,Vandoeuvre Les Nancy,toujours très compliqué dêtre renseigné magasin toujours limpression déranger personnel tout lheure demandons renseignement carrelage extérieur situé magasin explique quil faut rendre partie matériaux lextérieur arrivé lextérieur signale quil faut rendre lintérieur oui car ici ny a dalles personne rigole quand dit cest justement personne rayon carrelage menvoie ici bref iron faire terrasse ailleurs magasin catastrophique déjà dautres mésaventures antérieures ça suffit,negatif,2,personnel
22409,Haubourdin,mets 3 étoiles ça parait peu rude selon a beaucoup point améliorer point positifs magasin placé idéalement cest toujours route a vite fait dy passer certains vendeurs voir tous conseillent très bien connaissent sujet trouve tout point négatifs cour matériaux dernier temp ça bouchonne dés lentrée évidemment seule personne contrôle marchandise encaisse également ça désengorge nombreux client prix donnés tout peutêtre déconnecté réalité allées toujours cours réapprovisionnement palette montecharge cest simple a toujours limpression gêner cest usant stock cest frustrant vouloir acheter éléments gamme ny a raccords ni fixation ni cache finitions ni rien fait ca parait bête coup repart bredouille changeant plan,negatif,0,stock
22422,Haubourdin,faut toujours chercher longtemps avoir personne conseiller fois trouvé cest sait nest rayon bref cest très compliqué mettent toujours très longtemps répondre téléphone tout toujours très long ba,negatif,0,stock
22425,Paris 18,désorganisé possible personnel trop peu nombreux voire absent côté bâtiment nai rien trouvé jétais venu chercher privilégiez click collect,negatif,2,personnel
22427,Paris 15,très très mauvaise expérience plusieurs niveaux après commande deux article magasin montant conséquent a 3 semaines devaient mêtre mi dispo magasin aucune nouvelle commande impossible joindre téléphone suivi commande ni magasin personne répond quelle lheure magasin semble coutumier fait vu avis consultables net obligé rendre magasin jour semaine article désormais disponibles rayon personne na préparé commande prépare commande place remet mauvais article parmi 2 essayant convaincre cest bon faut montrer bon article rayon modèle dexposition avant quon reconnaisse problème mannonce larticle nest finalement dispo avant longtemps alors chantier va commencer décide faire rembourser parcours combattant magasin non franchement vraie déroute gros problème cest cela semble plusieurs niveaux,negatif,0,stock
22437,Bron,côté matériaux nul 40 minute dattente avoir personne,negatif,0,stock
22446,Terville,renseignement client déplorable,negatif,0,stock
22454,Roissy En France,bjr commandé abattant wc petite taille sav service mr kader depuis 2 semaines 21 juillet aucune nouvelle téléphone 30 mn environ personne répond pourtant 14 h 30 déplorable,negatif,0,stock
22460,Colmar,vendeurs renvoient balle bref personne a su renseigner déplorable,negatif,2,personnel
22467,La Seyne Sur Mer,nul scandaleux hier fin journée vers 18h allée rayon treillis acheter article application magasin quantité restante de12 arrivée rayon tout rangé nimporte comment sy retrouve surtout voit larticle tout après avoir cherché vain demande vendeuse seule monde répond quasi suite quil ny a plus tout croisant bra 5 minute tard jai commandé larticle drive jai créneau retrait possible 19h30 incroyable vrai seul point positif rayon outillage tombé jeune vendeur libre rapidement a bien orienté trouver cherchions merci,negatif,0,stock
22468,Poitiers,conseillers rares trop rares dommage,negatif,2,personnel
22473,St Clement De Riviere,commande internet dune tringle 2207 livraison prévue sou 7 jours aucune nouvelle service commande internet dit cest casto st clément envoi commande 0808 reste 5 tringles stock aucune nouvelle quand livraison deplorable,negatif,0,stock
22483,Annecy,comprends rien magasin commande livraison personne retrouve pourtant bien prélevée coup récupérée click collect dommage,negatif,2,personnel
22495,Perpignan,cest ouvert non stop samedi 13h00 personne rayon jai plus grand mal passer commande dun petit meuble cuisine car vendeur très désagréable donné 1000 raisons passer commande,negatif,0,stock
22503,Marseille,inadmissible,negatif,0,stock
22538,Marseille,renseignée auprès 2 personnes mettant rayon où pouvais trouver store bambou enrouleur lun répondu quil ignorait quétait produit lautre cela faisait bien longtemps cet article nexistait plus chez jai trouvé seule rayon déco toute gamme,negatif,1,rayonnage
22543,Villemomble,si cherchez vendeur pouvez attendre voit passer balader kes eayons repondent voyez collègue pourtant cest manque mot bonjour exclu vocabulaire,negatif,1,rayonnage
22547,Agen,très nul avoir tapis a attendu 35min final personne soccupe donc parti recommande tout,negatif,0,stock
22548,Chambray Les Tours,personnel peu chaleureux certain professionnel tout cest dommage,negatif,2,personnel
22555,Le Cannet,disponibilité produit adéquation dit site va rien 1 fois 2 beaucoup produits mauvaise qualité faut faire tri,negatif,0,stock
22557,Poitiers,très déçu parce jai acheté motoculteur mois davril jamais réussi démarrer viens apprendre garantie sappliquera magasin veut rien faire donc magasin vend produits fonctionne pascest tout simplement scandaleux,negatif,0,stock
22563,Vélizy Villacoublay,service catastrophique impossible commander pièce détachée matériel castorama encore sou garantie acheté magasin aucune procédure identique entre vendeurs rayon jardin part a fuir toute urgence,negatif,0,stock
22575,Orvault,faire offre spéciale produit lon a stock lon jamais stock durant toute loffre totalement anormale voir limite légale passé plusieurs fois durant loffre bosch afs 2337 jamais disponible covid ok peut être quelque chose réponse désinvolte téléphone choquée,negatif,0,stock
22630,Viriat,castorama toujours conforme politique reprise sans discuter bravo,negatif,0,stock
22632,Kingersheim,mar javais noter létablissement 2 étoiles aujourdhui nen mets plus 1 parce peut mettre moins passage hier rayon chauffage vendeuse très désagréable ouverte a donner renseignements commande possible avant fin août regarder internet jarrête perdre temp chez castorama vais aller directement chez concurrents jy gagnerait temp argent sûrement conseils,negatif,0,stock
22647,St Nazaire,très déçue conseillers rayon peinture javais acheté pot peinture valspar pro avoir teinte choix peinture très liquide couvrait mur faisait traînées couleur jai rapporté pot expliquant problème expliqué naurais dû mélanger peinture bâton car ça mettait pigment fond secouer pendant 5mns quil fallait croiser rouleau car ça retire peinture sèche instantanément si si liquide cest quon fatigué quand fait pièce entière passe autres argument tout aussi étranges bref repartie pot compte tenu expérience matière peinture bien décidée plus acheter cette peinture chez castorama,negatif,0,stock
22650,Barentin,dressing promo certes manque beaucoup pièces deux lunette toilette achetées cassée,negatif,2,personnel
22652,Nîmes,a lachat dun parquet après 3 modèle finalement navaient stock trouve 4eme plaît budget merveilleux quils stock direction caisse paie part lenlèvement attente 40min sentendre dire finalement lont propose trouvé autre teinte refuse car sait quil plus cher hors question rajouter bout bref pendant cette attente personne dire quil passe passe seuil lieu stock fait rappelé lordre râle expliquant quon attend depuis 20 min répond attendez depuis seulement 20 min très commercial personnel très désagréable recommande tout,negatif,0,stock
22656,Saint Maximin,magasin globalement correct a souvent très souvent problèmes stock approvisionnements site ligne nest également souvent a jours malheureusement,negatif,0,stock
22663,Blagnac,manque personnel quand trouve nest domaine compétence calvaire a fuir,negatif,2,personnel
22686,Paris 18,zéro étoile mec côté bâtiment agressif exécrable impoli veux lever siège renseigner client honte contre magasin bien approvisionné caissiers top vendeur aussi,negatif,2,personnel
22702,Frejus,nai tout apprécié contrôle gardien enterré magasin moment très désagréable plus période covid sans gants ni gel hydroalcolique touché colis jai acheté inadmissible surtout quil vue payer article caisse 30 an fidélité réduit néant vais orienté vers autre magasin bricolage veillez agréés monsieur madame,negatif,0,stock
22739,Paris 18,magasin bordélique brico paris ny a beaucoup,negatif,2,personnel
22750,Dunkerque,bien agencé difficile trouver personnel afin dêtre renseigné,negatif,1,rayonnage
22753,Vélizy Villacoublay,grand casto coupé deux,negatif,2,personnel
22768,Herouville St Clair,regrette dêtre venue castorama jai trouvé débroussailleuse batterie jai très bien renseignée personnel très sympathique,negatif,2,personnel
22771,Roanne,bien jour mauvais lendemain,negatif,0,stock
22777,Lattes,honte passage caisse jai facturé carton plus 80 euro fais réclamation être remboursé demande venir magasin car possible distance plus aucun geste commercial ni remboursement péage ni quoi,negatif,0,stock
22813,Anglet,jai acheté pot peinture jai terminé faut rends magasin nest quen petit format prix deux fois plus élevé demande vendeur sil a dautres stock dit quil a quatre sait où alors doublier repars frustrée car doi finir peindre meuble passe donc commande internet produit stock matin moment daller retirer commande mappelle dire commande annulée quil ny a aucune solution car stock faux personne sait si dautres magasins sils vont recevoir logistique deplorable vais aller acheter peinture chez concurrent,negatif,0,stock
22832,Bourgoin Jallieu,désespoir avoir vendeur renseignements,negatif,1,rayonnage
22837,Niort,plateforme téléphonique désastreuse par concurrence,negatif,0,stock
22840,Pierrelaye,si pouvais mette zéro étoile mi zéro passé commande dit a stock vais quai marchandise non produit stock demande faire rembourser là non peux faire rembourser chez castorama pierre laye veulent a évitez fuir aucun compréhension clientèle continuez ainsi perdre tous client etaient sûrement presse rentrer chez car 19h50,negatif,0,stock
22842,Nantes,difficile trouver vendeur renseigner ça change,negatif,1,rayonnage
22844,Saint Orens De Gameville,perte vitesse,negatif,0,stock
22850,Creteil,magasin choix trouve quil fait trop sombre peut être cause sol fait fini dommage ça,negatif,2,personnel
22856,Villenave D'Ornon,magasin très spacieux bien achalandé personnel aimable seul problème gestion stock 8 grille barbecue indiquées internet 0 stock physique idem magasin merignac 6 stock internet 0 stock physique dommage déplacements rien,negatif,0,stock
22857,Merignac,magasin très spacieux bien achalandé personnel aimable seul problème gestion stock 6 grille barbecue indiquées internet 0 stock physique idem magasin villenave dornon 8 stock internet 0 stock physique dommage déplacements rien,negatif,0,stock
22864,Villemomble,magasin minable employés envie conseiller limpression déranger tous portable jamais plus,negatif,2,personnel
22866,Frejus,super accueil téléphonique personne a essayé trouver solution problème malgré place,negatif,1,rayonnage
22868,Lormont,après avoir tenté avoir téléphone pendant heure jour davant sans succèsje rendu place demander info jai mal reçu puis allé rayon mintéressait voir larticle autoportée site stock 2 personne soccupe rayon dis non a cest tout cherché chercher cest erreur puis cest comme ça cette dame aussi très désagréabledonc déconseille magasin,negatif,0,stock
22897,Mandelieu La Napoule	,faire environ 50 kilometre allerretour rien car a larrivée erreur stock 47 dalles béton plus personne dépôt smartphone na voulu sortir vérifier peut être faisait til trop chaud dehors,negatif,0,stock
22900,Besancon,mets 4 étoiles concernant casto besancon marque évidemment attention ironique hauteur déception vais étaler verrez réaction équipe casto message type bla bla mille excuse bla bla désolant,negatif,0,stock
22901,Bron,vendeurs incapables expliquer trouver faut attendre longtemps castorama a plus autant intérêts passé retournerai plus,negatif,1,rayonnage
22909,Les Ulis,très peu vendeurs rayon si chance a motivé manque compétences décevant obligé débrouiller seul visiblement manque personnel,negatif,2,personnel
22910,Mundolsheim,taloche abrasif fois trouve a quoi sert jette lannonce travaille platreier,negatif,0,stock
22924,Terville,très grand magasin large choix vendeurs très sympa sérieux conseille,negatif,2,personnel
22932,Niort,leroy merlin ya deux bornes recharge véhicule électrique vont êtres bientôt véhicules majoritaires jai voiture électrique celle casto h depuis moins an croyez vais aller,negatif,0,stock
22941,Haubourdin,très déçu site reste 124 pièce lambris arrivé là ba vendeur dit dsl a longtemps quil a plus regarde pc stock 145 pièce pièce fantôme parament regarde magasins chose ci seulement stock site a jourmais bon lerreur humaine,negatif,0,stock
22994,Roissy En France,vendeurs montrent bien dérangez moins certains ca rayon peinture,negatif,2,personnel
22996,Besancon,magasin bien tenu qualité certains produits lenseigne parfois décevante,negatif,2,personnel
22998,Coignieres,encore trouvé lampe anti moustique juillet,negatif,2,personnel
23015,Saint Maximin,vendredi 23 juillet allé castorama saint maximun département 60 acheté porte isoplane gravée système coulissant 69 indiqué catalogue promo termine lundi 26 juillet figuré lon vendeur précise quil lauron peut être jamais indiqué quil a 1500 stock tous castos france donc fais remarqué cest publicité mensongère répond cela arrive très souvent gentiment répond comprends mieux pourquoi gen achète amazon répond appeler avant demande bien quoi sert pub chez casto trop déçu rentre chez pensant avoir magasin pro non lappelle casto jtembrouille whatelse 27 juillet jappelle comme demandé tombe serveur précise service menuiserie dirige vers service électrique vendeur met attente pendant 8mn raccroche nez rappel tombe laccueil raccroché nez bout 7mn moralité serveur service chiotte quoi cest peutêtre faute virus heureusement quil a pote amazon leroy merlin,negatif,0,stock
23034,La Garde,tres mauvaise fois vendeur peinture pierre sortie blanche après pose mur persiste peignant palette bois affirme professionnalisme photo lappui,negatif,0,stock
23037,Bron,manque place circuler étiquette didentification manquantes temp dattente trop long,negatif,2,personnel
23043,Kingersheim,merci martine service enlevement tres professionnelle gentille a fois casto a chance avoir,negatif,0,stock
23044,Nantes,nul magasin mal rangé pris étau 1990 étiquette placé juste devant cet article caisse passe 2590 nont rien voulu savoir mettrons plus jamais pieds magasin,negatif,0,stock
23053,Chambray Les Tours,castorama comme toute enseignes nationales comme toutes grandes entreprises procédures vont lencontre client dommage quand veux faire marcher commerce locaux emplois lheure concurrence marketsplace impose dogme service logistique haut vol exemple 3 mois dattente dun produit commandé mai aucune nouvelle délais dispo dautre magasins semble transferts intermagasin plus permis idem rayon cours matériaux procédures idiotes heureusement hommes femmes magasin tour pro engagés consciencieux sen client alors note très négative lattention personnes haut tour dorée prennent genre décision anti client tiens mettre lhonneur catherine rayon jardin christopher sébastien aminata cour matériaux sen client bravo merci monsieur décideurs prenez soin équipes remettez client centre priorités lentreprise,negatif,0,stock
23081,Bron,jai fais 30 mnts route plan travail 2m site affiche 3 stock rien magasin réalité conseiller dit quil reste plan travail 3 cest retour réalise rentrant quil défaut super fois découpé ça sert a rien ramener ça mérité petite ristourne non plus quil impossible dis bien impossible davoir conseiller téléphone conseiller place dit quil fallait faire numéro direct franchement bof bof,negatif,0,stock
23083,Haubourdin,juste nul sérieux commence part commander internet reçois mail a 8h30 dit produit disponible mai a 8h52 sm disant commande pret jarrive commande a annulée vais magasin jachète meme produit arrivé a maison jouvre carton casse jai reloué camion vue cétait 2 dresing bref retourner magasin changé deamde a voir si a problème refair voyage jouvre carton dise non faut ouvre oui aussi jai payé 2 fois produit ème si jétais remboursé semaine apres bref plus jamais première dernière fois jy vais,negatif,0,stock
23085,Aix En Provence,personnel peu larrache a lhabitude force cette region sympa,negatif,2,personnel
23105,Bron,2 caisses ouvertes 20min dattente acheter produit dommage a produits qualités tant pi jirai voir ailleurs,negatif,2,personnel
23111,Blagnac,service très très long manque horrible personnel recommande,negatif,2,personnel
23116,St Martin D'Heres,trouver conseiller relève parcours combattants dommage pert énormément temp,negatif,1,rayonnage
23122,Vélizy Villacoublay,10 jours dattente avoir rendezvous concevoir cuisine délais livraison 2 semaines après commande hé oh gar vivez quelle planète vendeur défend disant quil seul estce problème client désolé allé directement chez ikéa juste lautre côté n118 nêtes seuls vendre cuisine,negatif,0,stock
23132,Chambray Les Tours,service livraison déplorable service réglé livraison carrelage palette inséré paquet carrelages cassés téléphone répondant jai faire aller retour 120km changer carrelage sans aucune compensation,negatif,0,stock
23140,Roanne,perte temp regarde disponibilité larticle avant passer magasin 5 barres seuil stock arrivé magasin personne sait où trouve barres seuil personne cherche plus loin résultats commande attente 3 semaines,negatif,0,stock
23154,Coignieres,jai passé commande délais respecté personnel a mi 45 min avant retrouver quelques carton commande service téléphonique pourri après 35 min dattente téléphone personne répond obliger déplacer avoir renseignements commande inadmissible,negatif,0,stock
23155,Villemomble,nul rayon moitié videsplus ci plus ça mieux fait aller brico depot,negatif,2,personnel
23157,Jouy Aux Arches,retour dun projecteur led détecteur fonctionne pasattente rayon électricité cest lundi matin comprendsune employée fort peu sympathique dudit rayon contrôle matériel si tout complet normal après branche pleine lumière dit tout ok comment peut dire celà alors cest lobscurité lon contrôle détecteur fait rembourser bien mal jai perdu temp largent vive commerce ligne si problème remboursement immédiat sans discussion bon entendeur salut,negatif,2,personnel
23168,Vannes,scandaleux multiple appels sans réponse aucuns service repond commanderais plus jamais cette établissement,negatif,0,stock
23172,Villenave D'Ornon,achat a 2 jours canis gris teinte plus claire lors déballage dernier rouleau nexistant plus stock magasin lavons mi place malgré différence couleur,negatif,0,stock
23183,Mundolsheim,rare dis mal genre magasin jour là rien na vendeurs disponible ceux disponible dis aller voir là ba a droite puis gauche lallé machin trouverez jai fini trouver cherchais sans conseils finalement arrivé caisses seule caissière grande file dattente face deux vendeur train faire grand paquet finalement là vendeurs cherchais après quart dheure dattente jai fini sortir article final sert a rien car pièce trop grande rapport volume peut traiter lappareil donc très déçu achat crois retournerai chez weldom prochaine fois rien vendeurs conseils si certains article peu plus cher final gagne temp largent,negatif,0,stock
23191,Merignac,très beau magasin vendeurs sympas disponibles sauf jeune vendeur a quincaillerie très mal conseillé dommage,negatif,2,personnel
23198,Roissy En France,conseillé client rayon carrelage revêtements sol sympa plutôt débordé car seul rayon magasin achalandé mal rangé,negatif,2,personnel
23217,Chambourcy,heure dattente finalement dire 3 produits 5 nétaient disponibles incohérence stock produits cassés bouquet final 5 réduction proposés 200 dachat minable,negatif,0,stock
23219,Les Ulis,manque beaucoup reference aussi bien plomberie quen électricité dommage daller chez concurrent faire kilomètres avoir nécessaire,negatif,2,personnel
23239,Henin Beaumont,très bien conseiller romain rayon jai trouvé rapiment monproduit plus efficace disponible,negatif,2,personnel
23242,Aix En Provence,pourri rien magasin,negatif,0,stock
23264,Bèziers,très déçue castorama aujourdhui achetons portail solde dit quon trouvera quincaillerie magasin sans problème arrivé magasin dit quil font direction service après vente faut attendre réponse fournisseur problème ça risque coûter entre 230300 attente recevoir fois rentrée vais internet jai trouvé tout 120 recevrai 72 heures a quand sacré problème faut sétonner si gen achètent net,negatif,0,stock
23278,Mandelieu La Napoule	,laccueil peu froid,negatif,0,stock
23285,Les Ulis,30km venir chercher plan travail affiché stock site internet 10 unités révèle être rupture vendeur dirige produit 50 plus cher refuse quelconque geste commercial commercant,negatif,0,stock
23286,Quimper,très déçu fais 30 km acheter deux dressing stock vendeur dit ça nétait possible jour parce lieu stockage difficile daccès revenez deux jours quel service client,negatif,1,rayonnage
23291,Lattes,nul vendeur menuiserie navait tout envie travailler renseigner comme chaque fois magasin,negatif,1,rayonnage
23294,Vannes,fais mal bricolage plus part temp trouve dont jai besoin cette enseigne généralement a toujours quelquun renseigner produit accueil correct magasin caisses,negatif,2,personnel
23322,Dunkerque,jattends toujours cuve commandé 13 juillet livrables 4 jours respo9decais appeler hier tenir courant cest comme cuve aucune nouvelle franchement dernière fois commande chez,negatif,0,stock
23326,Haubourdin,déconseille vivement attente interminable vendeur soccupe pendant plus 20 minute dun client montrant enthousiasme tous radiateurs jattends sagement jai acheté douche intégrée pièce sest cassée montage fois passionnant travail fait client part sans jeter coup doeil cliente interpellé cours donc après dire jétais là avant dit nest vrai puis navais qua manifester réponds cest fais demande darrêter crier alors cest très désagréable puis renvoie collègue dernière fois jachète grosse pièce casto,negatif,0,stock
23328,Feytiat,bac sable monter bois vrillé cassé déballage clou spectaclele couvercle doit recouvrir totalité bac jointe 70 cet article vaut moins 65 moins,negatif,0,stock
23332,Villenave D'Ornon,fidèle enseigne depuis plusieurs années quel déception avoir affaire conseillers prennent haut lon dérange plus autre chose désagréables possible répondre demande renseignement travaux rénovations finir caissière très désagréable également personnel besoin prendre cours bonne manière changer travail iront finir achat chez leroy merlin beaucoup plus ecoute client recommande magasin,negatif,2,personnel
23348,Anglet,trop mal trouve tout quon veut léquipe sympa donc 5 étoiles léquipe,negatif,2,personnel
23349,Paris 20,bonjour accueil lamentable matin aller chercher luminaires vendeur 1 dévoue maccompagner jusquau 1 voir vendeur assis répond geste pouce arrière quil ny a stock lumière derrière finit dire collègue assise côté allez cest pause aucune écoute mépris client désintérêt limage quil renvoit entreprise comprend quavec tel emplacement concurrence exacerbee marché fassiez plus attention client,negatif,0,stock
23351,Vannes,promotion attirent clientèle ny a article prévus fois magasin préfère appeler avant déplacer car jai heure route personnel magasin quand arrive trouver nest désagréable,negatif,0,stock
23357,Mundolsheim,bonjour dites a conseillés a noix garde distance clientèle féministe quil arrête ventre produits correspond juste faire chiffre nul magasin,negatif,0,stock
23358,Henin Beaumont,accueil téléphonique inexistant après commande dune porte garage électrique impossible avoir téléphone avoir info livraison inadmissible,negatif,0,stock
23390,L'Union,exécrable ça fait deux semaines jessaie joindre service pose porte garage impossible joindre raccroche nez sachant jai déjà fait devi 49 largent volé lirrespect,negatif,0,stock
23411,Bourgoin Jallieu,edit suite contact téléphonique directeur présenté excuse mauvaises expériences jai subi prends décision rajouter deux étoiles commentaire lerreur humaine jai commandé drive pris rendezvous patienté place réservée lheure prévue a fallu résigne 45 minute plus tard rejoindre file dattente gen nayant rendezvous cerise gâteau lemployé castorama reproché public vouloir passer avant gen sans rendezvous honteux commanderai plus jamais chez castorama bourgoin,negatif,0,stock
23427,Frejus,magasin bien tenu vendeurs avenants souriants tombé vendeur connaissant produit a pris temp renseigner vrai service client belle expérience faut selon quand meme privilégier heures affluence faible,negatif,0,stock
23436,Pierrelaye,cherproduit manquant rayonarticles mélangés coup a autant choix ca,negatif,2,personnel
23440,Haubourdin,après commande faite magasin délai livraison nest respecté retard denviron 1 mois retard indiqué si cest contactez castorama ensuite fois commande retirée produit non conforme viens passer 15 min essayer joindre sav puis magasin directement résultat ça coupe chaque fois vraiment très déçue déconseille si envie faire travaux rapidement,negatif,0,stock
23453,Orvault,toujours aussi difficile davoir vendeur disponible conseiller,negatif,1,rayonnage
23456,Aix En Provence,bloqué cour matériaux pendant 30 minute alors nai acheté car bien article non dispo,negatif,0,stock
23465,Angouleme,very well laid out store with good selection of merchandise and helpful staff,negatif,0,stock
23466,Les-Clayes-Sous-Bois,simple pratique très pratique trouver quelque chose étiquetage toujours point magasin bricolage pro,negatif,1,rayonnage
23485,Dardilly,eh bien grandeur etpas grandeur conseilleres absentes conseillers neophites présentation matériels connectés site contacter wi fi bluetoo smarphone live box etc tout faire fonctionner nettoyeur haute pression lon susceptible déplacer zone blanches enfin connecté complètement déconnecté besoins bon avenir castorama,negatif,0,stock
23489,Besancon,dommage puisse mettre 0 étoile attendre plus 20 minute rayon demande renseignement jamais voir personne personne sécurité essayer trouver vendeur rien partie sans rien concurrence mont prit charge sans problèmes,negatif,1,rayonnage
23491,Vandoeuvre Les Nancy,personnel sympathique lécoute contre gros soucis stock catastrophe lapplication plus moins intuitive souple celle concurrent principal impossible dutiliser bons réduction lapplication,negatif,2,personnel
23493,Creteil,magasin vieux conseillers quil faut déranger jamais bon rayon,negatif,2,personnel
23502,Marseille,18h39 nest temp lon passe chaque jours maison plutôt nombre dheure lon passe bout fil espérant avoir quelquun non jai appelé plusieurs semaine heures différentes chaque fois jai patienté plus 20 minute sans lon réponde cest décevant,negatif,0,stock
23509,Dunkerque,bonjour vraiment decue castorama commande internet passer 13 juillet livraison 4 jours 21 toujours rien recue transporteur ballade commande sais,negatif,0,stock
23511,Pierrelaye,note cour matériaux manque stock laménagement exterieur plusieurs reprises bois dalles difficulté circulation provoquant longue attente régulièrement sortir sans marchandise,negatif,0,stock
