,City,Content_clean,comp_score,topic,topic label
25188,Kingersheim,besoin article rayon jardinage conseiller vente mathieu écoute a orientée vers bon produit appuyer argument différents modèles exposition oui aide pertinente compétent courtois grand merci,tres positif,1,personnel
25189,Nîmes,très bon accueil très bon collaborateur maider acheter dressing,tres positif,1,personnel
25192,Paris 15,vendeurs dispo très aimable précieux conseils bravo,tres positif,2,félicitation
25202,Melun,handicapé 80 présente entrée magasin main modèle pile rechargeable jeune tél responsable rayon donne caractéristiques dit daller lallée 32 comprendre lopposé magasin péniblement parcours fait trouve responsable dit quil fait ça laisse conclure pense conscience professionnel humaine intervenants a jai boutique responsables aimez expérience,tres positif,0,choix
25204,Chambery,super accueil service découpe ça fait plaisir voir commerçants aussi sympa bonne découpe produit super satisfaite bravo gar,tres positif,2,félicitation
25206,Saint Orens De Gameville,jai facilement trouvé conseiller rayon carrelage bien aidée jai bonne expérience niveau dun retour concernant surplus également interlocuteurs professionnels sympa reviendrai si nest magasin secteur,tres positif,0,choix
25208,Nîmes,dire positif magasin rien sav inexistant peu fois réagissent cest faute client comme hasard a 3 an mont vendu motorisation portail fonctionne quand envie apparement cest normal coup doit faire bien mont présenté portail pouvait être motorisable final plus portail voiler tous ça dire depuis cest évènement contacter a plusieurs reprises déplacer final être encore toujours lattente directeur veuille bien répondre pense quil temp darranger cest désagréments car fidélité confiance client perdra tôt tard,tres positif,0,choix
25218,Aubiere,commande non conforme réception sans être obliger quémander mont donné produit supérieur contre partie,tres positif,0,choix
25219,Olivet,prise a heure rdv personnel très sympathique attention mise quai camion remorque ça passe juste,tres positif,0,choix
25220,L'Union,castorama a mérite dexister permettre particulier jouer artisan vendeurs bons conseils site internet revanche particulierement mal fait avis négatif pris compte reponses assez calamiteuses sav inexistant normal cest partie plus delicate couteuse commerçant sauf sil vend piece detachées 10 fois prix revient,tres positif,2,félicitation
25227,Les Ulis,trouve personnel accueillant toujours disponible repondre question toujours accueilli sourire vraiment agreable merci continuez ainsi,tres positif,0,choix
25230,Les Ulis,merci alida rayon sdbpour professionnalisme gentillesse a pris temp daller vérifier stock quun produit marqué rupture stock nétait fait dépôt trouvé marqué dune croix personnes logistique stock contre mêmes personnes mi presque 25 minute donner produit retrait marchandises alors quil ny personne avant vendeuse indiquer produit donner donc encore petite améliorations avoir côté entrepôt,tres positif,0,choix
25241,Bèziers,bonjour acheté superbe salon jardin couleur taupe aluminium 4 mar 2020 modèle baleda table alu 799 baleda 2 fauteuil 6 chaise 732 total 1531 mari décidé faire plaisir début juin 2020 prépare beau repas lorsque mapprête nettoyer table découvre tâches soulèvement peinture totalité salon voir photo trois mois après lachat jai appelé service concerné immédiatement là prise sérieux jai envoyé photo directe mail sans réponse jai donc fait intervenir expert assurance convié castorama rendre rendezvous lenseigne na jamais répondu rar sais donc présenté souhaitions juste remplacement salon car très beau quil sagit dun problème fabrication lassurance poursuivit travail auprès castorama sans retour aujourdhui coup reste salon jardin 1531 dégrade niveau échanges commerciales professionnalisme peut noter quils plus médiocre valerouss,tres positif,0,choix
25249,Blagnac,super établissement vendeurs professionnels agréables notamment rayon salle bain cuisine recommande,tres positif,2,félicitation
25258,Les Ulis,choix prix correct vendeurs compétents conviviaux magasin propre bien achalandé recommande,tres positif,0,choix
25282,Creteil,excellent vendeur merci a hamed a su morienter niveau choix prohets,tres positif,0,choix
25288,Fleury Sur Orne,très satisfait personnel très serviable compétent recommande,tres positif,0,choix
25289,Antibes,expérience nulle service retrait dit apres 1 h attente porte dispo retournons vers vendeur voit stock ie charmant agent securite faire rembourser vendeur a aller stock trouver dire pouvez retourner retraits 45 min attente retrait ok plus jamais,tres positif,0,choix
25291,Creteil,recommande fortement jai très bien conseillé jacques rayon cuisine merci beaucoup conseils nhésitez,tres positif,2,félicitation
25294,Merignac,accueil très agréable conseillers lécoute professionnels magasin configuration agréable produits bonne qualité,tres positif,0,choix
25295,Les Ulis,jai pu réaliser rénovation parquet grâce location loxam merci laccueil explication tant rayon service location,tres positif,0,choix
25304,Villemomble,bien fourni justes prix merci,tres positif,0,choix
25308,Nîmes,bonjour acheté superbe salon jardin couleur taupe aluminium 4 mar 2020 modèle baleda table alu 799 baleda 2 fauteuil 6 chaise 732 total 1531 mari décidé faire plaisir début juin 2020 prépare beau repas lorsque mapprête nettoyer table découvre tâches soulèvement peinture totalité salon voir photo trois mois après lachat jai appelé service concerné immédiatement là prise sérieux jai envoyé photo directe mail sans réponse jai donc fait intervenir expert assurance convié castorama rendre rendezvous lenseigne na jamais répondu rar sais donc présenté souhaitions juste remplacement salon car très beau quil sagit dun problème fabrication lassurance poursuivit travail auprès castorama sans retour aujourdhui coup reste salon jardin 1531 dégrade niveau échanges commerciales professionnalisme peut noter quils plus médiocre valerouss,tres positif,0,choix
25313,Les Pennes Mirabeau,visite fin journée responsable rayon aménagement jardin lécoute gentil très compréhensif a pris temp aider choix bon plan réception marchandises deux jeunes pris temp aider charger façon tetri permettre tout charger 1 seul voyage merci belle personnes disponibilité gentillesse,tres positif,0,choix
25314,Portet Sur Garonne,certains vendeurs paraissent très courant vendentj expérience désastreuse leurs produits peinture reussi faire expliquer pourquoi part relire notice emploialors attend conseils professionnels,tres positif,2,félicitation
25317,Bondues,bonjour après échange service pose castorama bondues pose dun cumulus vendu visite dun artisan poser cumulus 2 semaines après visite effectuer devi javais bien appuyé fait javais besoin dune pose rapide pouvoir habiter appartement délai convenait très bien lors création devi jai reprendre 3 fois salariés avoir devi prix cumulus tel lavais acheté sans supervision part jaurais payé 400euros plus devais payer après pratiquement 1 mois passé relances ratées part personnel occupé toujours contact planification pose bien évidemment jai déjà payé annoncé pouvoir rembourser car cela fait plus 2 semaines jai payé prestation jai finalement contact artisan dit chanceux quil propose pose 34 semaines autant dire doi payer loyer supplémentaire car peux habiter nouvel appartement 2 semaines vendue initialement transformées pratiquement 2 mois personnel site très agréable tous rayon confondus très bien accueilli suppose jespère ca doit être oubli ponctuel part cependant très déçu car jen argent plus 842euros loyer payer vide cumulus nest toujours monté,tres positif,0,choix
25331,Bron,bon rapport qualité prix fluidité caisses entre 12h 14h,tres positif,1,personnel
25334,Les-Clayes-Sous-Bois,très satisfait visite magasin personnel renseigne bien service découpe bois très agréable efficace recommande magasin,tres positif,0,choix
25344,Saint Maximin,magasin intéressant choix très important matériaux particulier cherche aménagement salle bains douche,tres positif,0,choix
25349,Le Cannet,très bon magasin fleurs merci lhôtesse cyndhie semble amabilité conseils recommande magasin,tres positif,1,personnel
25352,La Seyne Sur Mer,si deux membres personnel aimables essayé aider lensemble zéro effort répondre besoins client dirait vendre matériel embêtent plus quautre chose,tres positif,0,choix
25354,Roanne,magasin très accueillant jai trouvé cherchais grâce vendeur sympathique reviendrais grand plaisir,tres positif,0,choix
25356,Bron,personnel compétent très agréable recommande vivement,tres positif,0,choix
25363,Paris 15,remercie conseiller travaille carrelage a prit temp conseiller matin beaucoup gentillesse professionnalisme alors quil débordé livraisons travaux magasin reste léquipe a aussi très agréable bébé merci tous bravo travail,tres positif,0,choix
25369,Aubiere,suite quelques malentendus soucis technique délai livraison remorque a perturbé jai apprécié quils assument leurs responsabilités lieu dessayer dissimuler problème remercie toutes léquipe a gérer dossier mention spéciale kheir rappelé plusieurs fois sécuriser faire proposition remorque cour aujourdhui jen très satisfait bien placé savoir toutes entreprises rencontrent imprévus démarque meilleurs dentre elles ceux trouvent solution afin satisfaire client vaut toujours mieux privilégier relation humaines plutôt virtuelles,tres positif,0,choix
25373,Creteil,magasin doit ressaisir toute urgence engager sérieux remaniement interne manager assurer service qualité propre satisfaire client également mieux assumer veiller respect leurs salariés meilleur vécu employés bien être travail vendeurs caissiers cest salarié content dêtre là rendre service client lavezvous oublié réglez problèmes interne managérial logistique organisationnel magasin renaîtra belle mort descente enfers client surtout allez courage relever manches,tres positif,0,choix
25375,Bourgoin Jallieu,affichage stock via site web tout jour larticle demandé nétais vente magasin fais ballader rayon rayon rien jai donc trouvé bonheur chez concurrence bien meilleur accueil dommage,tres positif,0,choix
25379,Coignieres,service retrait rêvez 8 personnes accueillir lequel va décider commande arrive personne horizon commençons charger vigil arrive contrôler soucis présentons ticket paiement parfait continuons charger puis deuxième vigil demande ticket puis troisième demande ticket enfin quatrième demande ticket là exaspération car appel chef reffut detre contrôlé amazon grandi juste titre prise tête livré maison a méditer,tres positif,0,choix
25381,Henin Beaumont,moment peut déçu galère faire valider chèques caisse poêle granulé récupéré déballage abîmé receveur douche récupéré bon retiré doi aller demain récupérer reste verra bien bonne foi non lenseigne,tres positif,1,personnel
25382,Annecy,bon vendeur prix toujours compétitif,tres positif,1,personnel
25384,Les Ulis,employe aime trop donner renseignements a limpression derranger avis a direction faut embauché personne motivé,tres positif,0,choix
25412,Lattes,jour latte 34 produit disant stock internet jai fin non recevoir article convoité savoir isolant mince bon personne chargée derrière bureau réactualiser mettre jour article absents rayon face nécessaire net suppose quelle perçois salaire faire cela dautant plus déçu quun client proximité fait savoir quil problème identique semaine dernière isolant faites made mr responsable jespère petit exemple laxisme serve dautres personnes bon tout chacun lors faits similaires établisse courrier peut être fera avancer système dont acte,tres positif,1,personnel
25416,Chambery,pensais magasin meilleurs région a couac niveau carte fidélité effet jai très désagréablement surpris constater lorsque carte fidélité vient terme casto prévient mail veille soir donc impossible renouveler foulée délai trop court jai vu message 11 h 58 quelles raisons si tardivement ca quoi sert mail jespère direction fera effort permettra prolongation cette carte car venions dacheter chez grosse somme nouveau comptabilisé 10 bonne journée,tres positif,0,choix
25417,Dunkerque,castorama dunkerque pire magasin jai commandé 1700 marchandise fait geste fidélité livraison normalement 59 fait 28 bref cest gentil lol promet livraison 27 juin maximum jappelle aujourdhui 28 juin dit va prendre rdv livraison donc ok mercredi 30 juin demande donc geste commercial retard livraison jai chef rayon rayon salle bain prend haut dit normalement livraison 200 donc veut rien savoir dit a quun jour retard faux a 3 jours retard plus personne contacte prévenir rien aucun suivant aucune excuse rien tout merci castorama,tres positif,0,choix
25429,La Garde,moins foutoire quavant rayon luminaire dame a très bons conseils très aimable avenante,tres positif,2,félicitation
25439,L'Union,si certains article cest moment plus cher dautres centre bricolage doi dire qualité nest certainement mauvaise facile daccès car sortie roncade très proche située lune route très fréquentées relient toulouse albi dispose dun excellent spacieux parking beaucoup place personnes handicapées excellent service client service coupe bois gros cest bien,tres positif,0,choix
25443,Mandelieu La Napoule	,venus magasin tant touristes si trouvé cherchions rapidement jai néanmoins dérangée lattitude désagréable vendeurs particulier dune personne caisse soccupait touristes belges juste devant plaignait leurs carte banque étrangères abimaient terminaux juste parce carte semblait avoir souci navons rien dit belges également carte passée sans souci navons compris cette attitude alors client aimables magasin comme nombreux autres cette région nauraitil intérêt accueillir chaleureusement touristes venons depuis années cette région cest première déception,tres positif,0,choix
25450,Roissy En France,jai dû chercher chercher pendant 15 mn vendeur rayon extérieur bon enfin lai vu vendeur très souriant,tres positif,1,personnel
25454,Quimper,magasin super agréable bonne idée décoration particulièrement plaquettes bois flottée habillé mur,tres positif,0,choix
25456,Bèziers,tenais remercier vivement marion apparemment normalement rayon conception cuisine remplaçait aujourdhui collègues rayon aménagement dressing maison neuve a équiper entièrement marion a juste géniale très patiente disponible professionnelle dexcellents conseils merci tout recommanderais vivement marion magasin professionnalisme a très vite céline clochard,tres positif,2,félicitation
25464,Terville,merci vendeur spécialisé a accepté accorder temp afin puissions affiner choix,tres positif,0,choix
25470,Les-Clayes-Sous-Bois,plus quune heure dattente magasin acheter revêtement sol peu vendeurs tous pris dassaut gen respectant lordre arrivées vendeurs sympas font mieux aider compense peu,tres positif,0,choix
25474,Avignon,passer caisse 5 minute avant fermeture dimanche pourtant hôtesse caisse toujours souriante accueillante vrai bonheur,tres positif,0,choix
25480,Creteil,grand merci julien conseillé lachat parquet carrelage maison couronne tout donné coup main charger lensemble achats camion recommande fortement vendeur julien rayon carrelage parquet,tres positif,0,choix
25495,Orvault,commande passée internet début juin veille employé mappelle article prêts sauf jour après heure route minforme quils nont aucun article bon repartir contactez message castorama na répondu nest tout simplement correct chaine digne nom rachèterai plus chez déconseille tout monde dacheter internet a priori refont stock cest client pénalisé réponse castp désolé blablabla navait vu message blablabla fait mieux ent aider commencez traiter correctement client magasin,tres positif,0,choix
25497,St Jacques De La Lande,accueil choix conseil magasin agréable bonne implantation rayon recommande,tres positif,0,choix
25499,Les-Clayes-Sous-Bois,bon accueil bons conseils,tres positif,2,félicitation
25501,Nantes,personnel très sympa suppose limage responsable manque quelque produit spécifique indispensable juin 2021 avis bien changé note 1 jai travaillé casto pendant plus 10 an période où castorama lideur bricolage info client source réussite avoir stock 2080 aussi personnel formé beaucoup plus pro responsables terrain plus 10 20 ca a boulots bon courage,tres positif,0,choix
25508,Blagnac,agréablement surpris qualité laccueil conseil magasin notamment lespace jardin employé a lécoute proposant solution merci,tres positif,0,choix
25510,Cormeilles En Parisis,jai adoré très bien bon conseil,tres positif,1,personnel
25514,Haubourdin,vendeurs lécoute leurs client professionnels satisfaction clientèle assuré passé acheter climatiseur mobile vendeur très professionnel renseignements qualités très bonne convivialité secteur technique,tres positif,0,choix
25515,Niort,acheté meuble salle bain trop beau très bonne qualité recommande 100,tres positif,0,choix
25518,Roissy En France,excellent magasin trouve tout maison excellent accueil vendeurs très disponibles renseigner,tres positif,0,choix
25526,Bondues,personnel extrêmement disponible bienveillant rayon bien rangés propres,tres positif,0,choix
25534,Roanne,lieu choix large gammes variées produits disponibles bons conseils apportés merci car moment faites plus fort négoces reste connaître longévité produits,tres positif,2,félicitation
25541,Saint Orens De Gameville,conseillers top quand vient teeshirt lenvers rapide efficace franchement hautement recommandable merci,tres positif,0,choix
25544,Paris 15,très bonne expérience vendeur ibrahim sympathique compétent toute gamme bosch a recommander,tres positif,0,choix
25555,Kingersheim,navons trouvé cherchions prix très cher,tres positif,0,choix
25569,Lattes,quel bonheur dêtre seul magasin entre 12h 14h rayon jardin réponse attention conseils vraiment bien contre magasin matériaux lextérieur personne sait dire faut voir vendeur sait agir bien client a gros écart entre site internet rayon cest point dautres disponibilitésil faut voir vendeurpeut voir emballages nonzone non accessible etil faut voir vendeur dommage produit disponible nul part marketing daccroche non respect client,tres positif,0,choix
25572,Blagnac,très bon magasin bricolage superbement rangé offres prix intéressantes,tres positif,1,personnel
25579,L'Union,très très bien bonne service,tres positif,0,choix
25584,Annecy,merci vendeur rayon cuisine disponible bon conseil avenant grande distribution profil devenu rare,tres positif,1,personnel
25601,St Clement De Riviere,agréable personel formidable super,tres positif,0,choix
25606,Vigneux Sur Seine,bonne expérience grand merci a brian très bon vendeur tre bon conseil recommande,tres positif,1,personnel
25614,Nîmes,bravo équipe salle bain particulier léo équipe professionnelle lécoute réactive merci,tres positif,2,félicitation
25624,Quimper,super service conseils personnes très aimables professionnelles recommande,tres positif,2,félicitation
25625,Portet Sur Garonne,bravo toutes équipes disponibles serviables cordiales bravo,tres positif,0,choix
25626,La Garde,très bon accueil bien conseillé part déric merci vendeur très aimable souriant,tres positif,1,personnel
25627,Aubiere,peutêtre magasin bricolage mieux agencé clermontferrand grand parking choix intéressants rayon,tres positif,0,choix
25628,Herouville St Clair,certainement meilleur magasin bricolage caen alentours plus personnel agréable demande peuple,tres positif,0,choix
25633,Agen,énorme soucis vigile inapte exercer travail manque respect provocateur intimidation tout faire peur plus revenir face genre individu a largement outrepassé fonctions problème sérieux régler très vite société sécurité prête revenir ira chez concurrent là jamais problème plainte a déposée car trop grave,tres positif,0,choix
25635,Saint Orens De Gameville,visite très concluante chez castorama mention spéciale fiona rayon arrosage disponible compétente vrai sen lécoute service bravo merci,tres positif,0,choix
25638,La Garde,employés aidants merci signalétique perfectible,tres positif,0,choix
25650,Kingersheim,rien particulier personnellement salariés font très bonne prestation sympathiques max daides répondre question merci george,tres positif,0,choix
25652,Herouville St Clair,spécialiste planche bois castorama bon a ça cest magasin richement agencées soin éclairage diffus marquage allés hauteur machine a café sortie trouve lon cherche générale car a choix lensemble gammes fois peu plus chère merlin caisses rapide personnel facile a trouver moins magasin cest rayon serrure barillet a rétrécie depuis années ainsi rayon ampoule b22 e27 t8 gu10 trop chère 50 comparer a ailleurs faute ampoule moche led,tres positif,0,choix
25656,Brest,bien servie lola bons conseils efficacité,tres positif,2,félicitation
25659,Chambery,rayon peinture jeudi 24 juin prix non affichés pot peinture mélangés autres pot promotion passage caisse surprise heureusement quen sortant mari vérifie noteimmédiatement vendeur responsable rayon reconnaissent lerreur fait croire client produit promotion surtout labsence totale détiquetage produit fait appeller chef secteur madame camille prend haut incompétente désagréable seule proposition cette personne reconnaît totalement problème défaut détiquetage reprendre produitsans excuse bien sûr finir arrogante allés 4 murs côté castoramabien accueillis bien conseillés trouvé quon voulait prix bien affiché rayon,tres positif,0,choix
25663,Le Cannet,bonjours super heureux service soie ouvert a nouveaux super accueil très convivial bonne humeur découpe bois verre reçu part xavier vraiment super rien a dire super agréable reviendrons,tres positif,2,félicitation
25665,Roissy En France,personnel sav réactif courtois bien article incomplet commandé ligne suivi dû être assuré lentrepôt merci encore,tres positif,0,choix
25668,St Jacques De La Lande,bon magasin personnel connaisse bien rayon bon conseil,tres positif,1,personnel
25675,Paris 15,amis chiens sabstenir mme sécurité lentrée refuse lentrée magasin chihuahua 35 kg bra dit depuis aujourdhui doi mettre chariot casto dialogue sourds sengage quitte magasin furieux après chef sécurité k confirmé manière péremptoire devant qualité argument avancés considérant comme maitre responsable prends parti chien résultat perdu client carte client casto poubelle près métro comme boucher jirai petit magasin quartier accepte chien sinon ca leroy6merlin bhv matière chiens casto zero,tres positif,0,choix
25678,Dardilly,a 80 vendeuses vendeurs accompagnent rayon aimables conseillent parfaitement moins pro sen service vraiment minimum leurs ancêtres lautre côté méditerranée 20 caractérisent aprioris classe sociale sexisme flemme débarrasser client indiquant juste rayon car préfèrent parler foot entre collègues 2 poids 2 mesures satisfecit particulier laurent rayon appareils chauffage maîtrise connaissances article proposés ainsi avantages carte castorama grand bravo conclusion grande disparité qualité service client judicieux management penche cette question racisme antiblanc rapidement car cest vraiment insidieux insupportable ex pro commerciale marketing transport professionnels local guide google niveau 6,tres positif,0,choix
25681,Antibes,trouve cela dommage gen laissent souvent plus commentaires lorsquil sagit plaindre lorsquil sagit complimenter passe régulièrement chez castorama nai jamais mésaventure conjoint travaille bâtiment non plus jai bonne surprise sortie 1er confinement rendue casto idée déco tête demande donc conseil véro présente rayon peinture 34 conseils plus tard repars satisfaite puis reviens ainsi suite là née amitié aujourdhui côtoie véro plus uniquement peinture peinture cest bien boire verre coca entre copines cest mieux cest bien seplaindre si cest faire avancer choses cest aussi important surligner lorsque belle choses arrivent alors merci véro conseils peinture,tres positif,2,félicitation
25694,La Seyne Sur Mer,dire cette gsb rayon quincaillerie perd latin avant trouver dont venu chercher vérifiez visserie bien bonne nest faute personnel sévertue sans cesse tout remettre ordre client reposent quils main nimporte où merci penser ceux font kilomètres retrouvent sachet différents piochant bon casier,tres positif,0,choix
25708,Barentin,personnel agréable lecoute bémol commande importante carrelage demande livraison 10 15 min magasin 120 euro quand demande pourquoi prix v dépendez lagence gonfreville zone livraison moins cher si livrez eure absurde très satisfait reponse,tres positif,0,choix
25737,Les Pennes Mirabeau,bien fourni personnel disponible conseils aide si besoin prix très attractifs ya plus quà faire choix,tres positif,0,choix
25740,Le Cannet,trouve mal matériel tout monde gestes barrières respectés établissement propre,tres positif,0,choix
25746,Nîmes,super accueil rayon peinture vendeurs souriant bons conseils,tres positif,2,félicitation
25748,Barentin,1ère fois très satisfait gentillesse bon accueil personnes renseigner merci beaucoup,tres positif,1,personnel
25753,Bèziers,magasin propre accueillant marc bien conseillé jai pu trouver bonheur merci,tres positif,0,choix
25761,Saint Orens De Gameville,très satisfait jean jardin personne a lécoute personne patiente vrai professionnel encore merci professionnalisme génial très ravi achat chez,tres positif,2,félicitation
25765,Frejus,personnel très agréable très professionnel envie dêtre agréable client ça fait plaisir magasin a stock rare aujourdhui merci toute léquipe castorama jusquà lhôtesse caisse a aussi très agréable patiente patricia caron,tres positif,0,choix
25767,Viriat,passage début juin lachat dune climatisation référence souhaité nétait plus stock vendeuse voulait faire attendre 1 semaine alors si venons suite cest bien avoir coup pris modèle inférieur création dune carte fidélité honnêtement pu être honnête prévenant prenez cotisation 9 vendeuse demander carte bancaire pensais cétait rapport a climatisation non passe régulièrement magasin car bricole h24 donc carte fidélité créer payer rien merci mettre message automatique jai horreur ça si cest ca jenvisagerai mettre quune étoile,tres positif,0,choix
25769,Melun,personnel rayon très aimable bons conseils contre merci dafficher bons prix pris deux rouleau rénovation mur affichés environ 7 rayon passent 10 fois prix caisse pauvre caissière a laissé rouleau colle type rouleau,tres positif,2,félicitation
25779,Chalon Sur Saone,magasin agréable très propre trouve tout dont a besoin recommande magasin,tres positif,0,choix
25784,La Garde,bonjour tous faire attention castorama change prix quand passez caisse pense quils veulent récupérer jours confinement quils perdu exemple article afficher 6 lont compter caisse 25 jai photo,tres positif,0,choix
25787,Kingersheim,lobjectif dun magasin général vendre or magasin là juste magasin dexposition peu comme maison témoin jai voulu acheter barbecue exposition prix affiché explication tout tout bien dit celuici plus mintéresse autre réponse dame pose question salon jardin encore plus demande demande donc cette vendeuse pourquoi remettre prix place laisser tout article vente si plus quoi réponds bah sinon magasin vide cherchez lerreur,tres positif,0,choix
25793,Agen,tiens souligner polyvalence réactivité hôtesse accueil o exemple collègues pense pillier repére très plaisant voir tel professionnalisme chez personnel espere message passe félicitations accordes,tres positif,0,choix
25799,Les Pennes Mirabeau,1 étoile car toujours aimables caisse conseillers comment dire jhésite entre schtroumpfs demeurés mentaux sans aucune conscience professionnellle résumé jour ceux déjà vécu experience similaire cherche acheter papillon fixer rabat wc viens modèle etape 1 vais rayon wc menvoie rayon plomberie etape 2 rayon plomberie veut faire acheter kit fixer cuve wc rabat comme expliqué vaillant conseiller celuici digne descendant garcimore perd détail mieux masquer mauvaise compréhension français ca dure peu menvoie rayon quicaillerie etape 3 evidemment trouve aucun papillon plastique wc rayon indiqué conseiller cette fois voyant désarroi montre précis efficace mindique rayon létape 1 maccompagne jusquà conseillère lavabo wc oui celle arrivée 20mn plutôt montre nouveau papillon met main kit réparation ca progresse euh fais remarque vi kit bien supérieur modèle minvite bien chercher car existe peutêtre autre modele contrairement première affirmation finis trouver bien après quelle disparue direction caisse paiement montage a maison cest bon désolé trop longue histoire dirait sketch pourtant histoire chez casto alors stroumfs usurpateurs a décider,tres positif,0,choix
25801,Bondues,géniale impeccable très bonne accueil 10 10,tres positif,1,personnel
25803,Feytiat,jaime bien magasin propre bien achalandé trouve presque tout personnel très gentil,tres positif,0,choix
25807,Olivet,choix rendezvous certains prix imbattables a bien comparer,tres positif,0,choix
25810,Bèziers,merci élies implication bonne humeur,tres positif,2,félicitation
25815,St Clement De Riviere,laisse lancien commentaire mai 2021 acheté appareil karcher panne 4 fois réparations durent mois environ jai demandé échange remboursement lettre recommandé ar réponse part casto déplorable grande enseigne juin 2021 nouvelle panne après garantie très bien accueillis jeune femme sav a compris problème après consultation responsable jai avoir acheter autre appareil merci casto,tres positif,0,choix
25821,Perpignan,bonjour suite panne tondeuse marque magasin part sav revient sans lintégralité pièces peux déconseiller lachat matériel jardin magasin sans compter mauvaise foie vendeur face problème bonne journée,tres positif,0,choix
25824,Lescar,très bon magasin personnel souriant serviable,tres positif,1,personnel
25837,Chambray Les Tours,très pro bien renseigné vendeur rayon électricité sourire caissière très agréable rien dire,tres positif,0,choix
25838,Bron,merci nathalie service carte fidélité responsable accueil calme face client irrespectueux face aussi bug bien involontaire part elles su garder sourire gentillesse professionnalisme bravo vendeur rayon motoculture samedi faisait face self contrôle admirable multitude client tous aussi énervés autres laide jours daffluence bienvenue message service drh merci employés modèles viens citer catherine b,tres positif,0,choix
25846,Jouy Aux Arches,allé cour matériaux ça suffit regardais lame terrasse bois vois bonheur malheureusement celles mintéressaient haut moins chères donc vu quil ny chat débrouillé prendre seul tarif 576 euro lame arrivé payer bonne douche froide 846 euro lame quand prenez plus 20 faites calcul gros matos mi larrache prix correspondent absolument produit chargé fuire comme enseigne concurrente tourne désormais vers magasins professionnels prix forcément plus chers moins chers qualité professionnels lécoute comme casto leroy,tres positif,0,choix
25859,Barentin,magasin bricolage lambda oui présente mieux quun brico dépôt où peut trouver article plus fantaisistes vaste bien agencé rangé beaucoup références choix jy toujours trouvé article travaux voulais effectuer toujours prix voulu qualité souhaité sans abus non plus peut arguer quil parfois difficile trouver vendeur avoir laidedes conseils peu dattente sen sort franchement recommande lusage quil apporte,tres positif,0,choix
25868,Bourgoin Jallieu,magasin clair choix personnel aimable souriant bons conseils,tres positif,2,félicitation
25869,Givors,après quelques aléas commande sest très bien terminée très bon contact monsieur maiorano aidé bien avancer projet satisfait expérience merci,tres positif,1,personnel
25871,Orvault,livrsaison dun portail vendredi prends journée congé personne présente jappel oubli livraison livraison programmée nouveau mardi matin début tournée 8h30 prends matinée livraison jappelle magasin comme ny a responsable peuvent rien dire savent livreur ni trouve portail disent retourner travail livraison peut être mercredi impossible confirmer ça fait maçon arrive jeudi sen naurais rien lamentable,tres positif,0,choix
25874,Nîmes,bravo équipes magasin nîmois toujours bons conseils,tres positif,2,félicitation
25877,Henin Beaumont,très bien beaucoup choix bon conseils bon prix tout va bien accessible fauteuil roulant recommande,tres positif,1,personnel
25884,Mandelieu La Napoule	,conseillers bien serviables agréables rayon bien fournis,tres positif,0,choix
25887,Chambray Les Tours,produits qualité personnel aimable souriant accueillant rien redire,tres positif,0,choix
25888,Chambray Les Tours,très bonne expérience magasin mention particulière vendeur cuisine a su morienter choix mitigeur top recommande,tres positif,0,choix
25896,Les Pennes Mirabeau,merci jeune homme très sympa drive cabries aidé charger 26 panneaux dosb env 500kgs camion recommande vincent,tres positif,0,choix
25908,Fresnes,peu matériaux piscine néanmoins acheté barbecue camping gaz magasin pouvant vendre celui souhaitions car indisponible a fait celui gamme dessus prix 100 offerts merci,tres positif,0,choix
25914,Villabè,commande passe internet jai attendu 2 semaines nouvelles jai dû déplacer quau final dit cest rupture drôles casto recommande plus internet car commande 3 annulé car soucis produits heureusement jai femme compétente sav villabe merci sinon mieux vaut déplacer commande leroy merlin maintenant,tres positif,0,choix
25922,Lattes,viens déménager bricole toutj vu 2 personnes magasin vraiment bien conseillé dame pourtantt rayon concerné a guidé trop gentille coin découpe super recommande sans oublie caissière très gentille,tres positif,0,choix
25935,Chalon Sur Saone,choix prix opportunités intéressantes beau magasin,tres positif,0,choix
25943,Jouy Aux Arches,personnel croisés très agréables surtout parti carrelage part,tres positif,0,choix
25944,Orvault,toujours bien conseillé sav hyper efficace magasin vieillissant équipes font toujours leurs mieux,tres positif,0,choix
25959,Chalon Sur Saone,acheter piscine a prix intéressant lot piscine pompe échelle bâche protection bon deux jour après bâche commençait déchirer génial alors prix intéressant qualités médiocre donc conseil 20062021 achetez 3 transat afficher 44 passant caisse passent 179 vendeur tdes excuse caissière dit vospus spa eul fait avoir super rassurant castorama,tres positif,1,personnel
25968,Blagnac,super prix nouvelle décoration merci castorama,tres positif,0,choix
25976,Paris 18,assez choix prix assez intéressants,tres positif,0,choix
25982,Marseille,problème coussin décolorés salon jardin ça peut arriver demande sav fin lété répond quils nont plus salon jardin donc coussins recontacte printemps daprès faisdossier géré magali sav responsable rayon jardin bravo personnes agréables serviables font travail sérieusement assez rare jours,tres positif,0,choix
25987,Saint Maximin,conseiller carrelage top prend temp guider vers meilleur choix projet,tres positif,0,choix
25989,Creteil,trouve prix certains produit très chère rapport concurrents donne note peux plus moyenne produits stock,tres positif,0,choix
25991,Saint Maximin,grand magasin large choix darticles sav efficace rapide conseillers agréables professionnels personnel caisse également,tres positif,0,choix
